2004 Federal Election House of Representatives Distribution of Preferences By Division [12246 8/11/2005 11:09:59 PM]
StateAb,DivisionID,DivisionNm,CountNumber,BallotPosition,CandidateID,Surname,GivenNm,PartyAb,PartyNm,SittingMemberFl,CalculationType,CalculationValue
NSW,148,Shortland,4,1,14455,PHILLIPS,Bob,GRN,The Greens,,Transfer Percent,-100
NSW,148,Shortland,4,2,14348,HALL,Jill,ALP,Australian Labor Party,#,Preference Count,47754
NSW,148,Shortland,4,2,14348,HALL,Jill,ALP,Australian Labor Party,#,Preference Percent,59.49
NSW,148,Shortland,4,2,14348,HALL,Jill,ALP,Australian Labor Party,#,Transfer Count,6158
NSW,148,Shortland,4,2,14348,HALL,Jill,ALP,Australian Labor Party,#,Transfer Percent,80.57
NSW,148,Shortland,4,3,15418,DIXON,Brian,FFP,Family First,,Preference Count,0
NSW,148,Shortland,4,3,15418,DIXON,Brian,FFP,Family First,,Preference Percent,0
NSW,148,Shortland,4,3,15418,DIXON,Brian,FFP,Family First,,Transfer Count,0
NSW,148,Shortland,4,3,15418,DIXON,Brian,FFP,Family First,,Transfer Percent,0
NSW,148,Shortland,4,4,14843,TSCHANTER,Dell,LP,Liberal,,Preference Count,32521
NSW,148,Shortland,4,4,14843,TSCHANTER,Dell,LP,Liberal,,Preference Percent,40.51
NSW,148,Shortland,4,4,14843,TSCHANTER,Dell,LP,Liberal,,Transfer Count,1485
NSW,148,Shortland,4,4,14843,TSCHANTER,Dell,LP,Liberal,,Transfer Percent,19.43
NSW,148,Shortland,4,5,15612,LEE,Peter,DEM,Australian Democrats,,Preference Count,0
NSW,148,Shortland,4,5,15612,LEE,Peter,DEM,Australian Democrats,,Preference Percent,0
NSW,148,Shortland,4,5,15612,LEE,Peter,DEM,Australian Democrats,,Transfer Count,0
NSW,148,Shortland,4,5,15612,LEE,Peter,DEM,Australian Democrats,,Transfer Percent,0
NSW,148,Shortland,4,6,15372,ROBERTS,Florence,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Count,0
NSW,148,Shortland,4,6,15372,ROBERTS,Florence,HAN,Pauline Hanson's One Nation (NSW Division),,Preference Percent,0
NSW,148,Shortland,4,6,15372,ROBERTS,Florence,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Count,0
NSW,148,Shortland,4,6,15372,ROBERTS,Florence,HAN,Pauline Hanson's One Nation (NSW Division),,Transfer Percent,0
NSW,149,Sydney,0,1,15520,WARD,Jane,IND,Independent,,Preference Count,1346
NSW,149,Sydney,0,1,15520,WARD,Jane,IND,Independent,,Preference Percent,1.64
NSW,149,Sydney,0,1,15520,WARD,Jane,IND,Independent,,Transfer Count,0
NSW,149,Sydney,0,1,15520,WARD,Jane,IND,Independent,,Transfer Percent,0
NSW,149,Sydney,0,2,15302,LEONG,Jenny,GRN,The Greens,,Preference Count,17784
NSW,149,Sydney,0,2,15302,LEONG,Jenny,GRN,The Greens,,Preference Percent,21.61
NSW,149,Sydney,0,2,15302,LEONG,Jenny,GRN,The Greens,,Transfer Count,0
NSW,149,Sydney,0,2,15302,LEONG,Jenny,GRN,The Greens,,Transfer Percent,0
NSW,149,Sydney,0,3,14886,SHEVERS,Michael,LP,Liberal,,Preference Count,23419
NSW,149,Sydney,0,3,14886,SHEVERS,Michael,LP,Liberal,,Preference Percent,28.46
NSW,149,Sydney,0,3,14886,SHEVERS,Michael,LP,Liberal,,Transfer Count,0
NSW,149,Sydney,0,3,14886,SHEVERS,Michael,LP,Liberal,,Transfer Percent,0
NSW,149,Sydney,0,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Preference Count,36766
NSW,149,Sydney,0,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Preference Percent,44.68
NSW,149,Sydney,0,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Transfer Count,0
NSW,149,Sydney,0,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Transfer Percent,0
NSW,149,Sydney,0,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Preference Count,150
NSW,149,Sydney,0,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Preference Percent,0.18
NSW,149,Sydney,0,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Transfer Count,0
NSW,149,Sydney,0,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Transfer Percent,0
NSW,149,Sydney,0,6,14142,WEBB,Michael,IND,Independent,,Preference Count,553
NSW,149,Sydney,0,6,14142,WEBB,Michael,IND,Independent,,Preference Percent,0.67
NSW,149,Sydney,0,6,14142,WEBB,Michael,IND,Independent,,Transfer Count,0
NSW,149,Sydney,0,6,14142,WEBB,Michael,IND,Independent,,Transfer Percent,0
NSW,149,Sydney,0,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Preference Count,564
NSW,149,Sydney,0,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Preference Percent,0.69
NSW,149,Sydney,0,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Transfer Count,0
NSW,149,Sydney,0,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Transfer Percent,0
NSW,149,Sydney,0,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Preference Count,1701
NSW,149,Sydney,0,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Preference Percent,2.07
NSW,149,Sydney,0,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Transfer Count,0
NSW,149,Sydney,0,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Transfer Percent,0
NSW,149,Sydney,1,1,15520,WARD,Jane,IND,Independent,,Preference Count,1373
NSW,149,Sydney,1,1,15520,WARD,Jane,IND,Independent,,Preference Percent,1.67
NSW,149,Sydney,1,1,15520,WARD,Jane,IND,Independent,,Transfer Count,27
NSW,149,Sydney,1,1,15520,WARD,Jane,IND,Independent,,Transfer Percent,18
NSW,149,Sydney,1,2,15302,LEONG,Jenny,GRN,The Greens,,Preference Count,17802
NSW,149,Sydney,1,2,15302,LEONG,Jenny,GRN,The Greens,,Preference Percent,21.64
NSW,149,Sydney,1,2,15302,LEONG,Jenny,GRN,The Greens,,Transfer Count,18
NSW,149,Sydney,1,2,15302,LEONG,Jenny,GRN,The Greens,,Transfer Percent,12
NSW,149,Sydney,1,3,14886,SHEVERS,Michael,LP,Liberal,,Preference Count,23451
NSW,149,Sydney,1,3,14886,SHEVERS,Michael,LP,Liberal,,Preference Percent,28.5
NSW,149,Sydney,1,3,14886,SHEVERS,Michael,LP,Liberal,,Transfer Count,32
NSW,149,Sydney,1,3,14886,SHEVERS,Michael,LP,Liberal,,Transfer Percent,21.33
NSW,149,Sydney,1,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Preference Count,36789
NSW,149,Sydney,1,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Preference Percent,44.71
NSW,149,Sydney,1,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Transfer Count,23
NSW,149,Sydney,1,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Transfer Percent,15.33
NSW,149,Sydney,1,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Preference Count,0
NSW,149,Sydney,1,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Preference Percent,0
NSW,149,Sydney,1,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Transfer Count,-150
NSW,149,Sydney,1,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Transfer Percent,-100
NSW,149,Sydney,1,6,14142,WEBB,Michael,IND,Independent,,Preference Count,588
NSW,149,Sydney,1,6,14142,WEBB,Michael,IND,Independent,,Preference Percent,0.71
NSW,149,Sydney,1,6,14142,WEBB,Michael,IND,Independent,,Transfer Count,35
NSW,149,Sydney,1,6,14142,WEBB,Michael,IND,Independent,,Transfer Percent,23.33
NSW,149,Sydney,1,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Preference Count,576
NSW,149,Sydney,1,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Preference Percent,0.7
NSW,149,Sydney,1,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Transfer Count,12
NSW,149,Sydney,1,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Transfer Percent,8
NSW,149,Sydney,1,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Preference Count,1704
NSW,149,Sydney,1,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Preference Percent,2.07
NSW,149,Sydney,1,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Transfer Count,3
NSW,149,Sydney,1,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Transfer Percent,2
NSW,149,Sydney,2,1,15520,WARD,Jane,IND,Independent,,Preference Count,1401
NSW,149,Sydney,2,1,15520,WARD,Jane,IND,Independent,,Preference Percent,1.7
NSW,149,Sydney,2,1,15520,WARD,Jane,IND,Independent,,Transfer Count,28
NSW,149,Sydney,2,1,15520,WARD,Jane,IND,Independent,,Transfer Percent,4.86
NSW,149,Sydney,2,2,15302,LEONG,Jenny,GRN,The Greens,,Preference Count,18138
NSW,149,Sydney,2,2,15302,LEONG,Jenny,GRN,The Greens,,Preference Percent,22.04
NSW,149,Sydney,2,2,15302,LEONG,Jenny,GRN,The Greens,,Transfer Count,336
NSW,149,Sydney,2,2,15302,LEONG,Jenny,GRN,The Greens,,Transfer Percent,58.33
NSW,149,Sydney,2,3,14886,SHEVERS,Michael,LP,Liberal,,Preference Count,23476
NSW,149,Sydney,2,3,14886,SHEVERS,Michael,LP,Liberal,,Preference Percent,28.53
NSW,149,Sydney,2,3,14886,SHEVERS,Michael,LP,Liberal,,Transfer Count,25
NSW,149,Sydney,2,3,14886,SHEVERS,Michael,LP,Liberal,,Transfer Percent,4.34
NSW,149,Sydney,2,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Preference Count,36884
NSW,149,Sydney,2,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Preference Percent,44.83
NSW,149,Sydney,2,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Transfer Count,95
NSW,149,Sydney,2,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Transfer Percent,16.49
NSW,149,Sydney,2,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Preference Count,0
NSW,149,Sydney,2,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Preference Percent,0
NSW,149,Sydney,2,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Transfer Count,0
NSW,149,Sydney,2,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Transfer Percent,0
NSW,149,Sydney,2,6,14142,WEBB,Michael,IND,Independent,,Preference Count,630
NSW,149,Sydney,2,6,14142,WEBB,Michael,IND,Independent,,Preference Percent,0.77
NSW,149,Sydney,2,6,14142,WEBB,Michael,IND,Independent,,Transfer Count,42
NSW,149,Sydney,2,6,14142,WEBB,Michael,IND,Independent,,Transfer Percent,7.29
NSW,149,Sydney,2,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Preference Count,0
NSW,149,Sydney,2,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Preference Percent,0
NSW,149,Sydney,2,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Transfer Count,-576
NSW,149,Sydney,2,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Transfer Percent,-100
NSW,149,Sydney,2,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Preference Count,1754
NSW,149,Sydney,2,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Preference Percent,2.13
NSW,149,Sydney,2,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Transfer Count,50
NSW,149,Sydney,2,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Transfer Percent,8.68
NSW,149,Sydney,3,1,15520,WARD,Jane,IND,Independent,,Preference Count,1668
NSW,149,Sydney,3,1,15520,WARD,Jane,IND,Independent,,Preference Percent,2.03
NSW,149,Sydney,3,1,15520,WARD,Jane,IND,Independent,,Transfer Count,267
NSW,149,Sydney,3,1,15520,WARD,Jane,IND,Independent,,Transfer Percent,42.38
NSW,149,Sydney,3,2,15302,LEONG,Jenny,GRN,The Greens,,Preference Count,18224
NSW,149,Sydney,3,2,15302,LEONG,Jenny,GRN,The Greens,,Preference Percent,22.15
NSW,149,Sydney,3,2,15302,LEONG,Jenny,GRN,The Greens,,Transfer Count,86
NSW,149,Sydney,3,2,15302,LEONG,Jenny,GRN,The Greens,,Transfer Percent,13.65
NSW,149,Sydney,3,3,14886,SHEVERS,Michael,LP,Liberal,,Preference Count,23559
NSW,149,Sydney,3,3,14886,SHEVERS,Michael,LP,Liberal,,Preference Percent,28.63
NSW,149,Sydney,3,3,14886,SHEVERS,Michael,LP,Liberal,,Transfer Count,83
NSW,149,Sydney,3,3,14886,SHEVERS,Michael,LP,Liberal,,Transfer Percent,13.17
NSW,149,Sydney,3,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Preference Count,36989
NSW,149,Sydney,3,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Preference Percent,44.95
NSW,149,Sydney,3,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Transfer Count,105
NSW,149,Sydney,3,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Transfer Percent,16.67
NSW,149,Sydney,3,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Preference Count,0
NSW,149,Sydney,3,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Preference Percent,0
NSW,149,Sydney,3,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Transfer Count,0
NSW,149,Sydney,3,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Transfer Percent,0
NSW,149,Sydney,3,6,14142,WEBB,Michael,IND,Independent,,Preference Count,0
NSW,149,Sydney,3,6,14142,WEBB,Michael,IND,Independent,,Preference Percent,0
NSW,149,Sydney,3,6,14142,WEBB,Michael,IND,Independent,,Transfer Count,-630
NSW,149,Sydney,3,6,14142,WEBB,Michael,IND,Independent,,Transfer Percent,-100
NSW,149,Sydney,3,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Preference Count,0
NSW,149,Sydney,3,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Preference Percent,0
NSW,149,Sydney,3,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Transfer Count,0
NSW,149,Sydney,3,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Transfer Percent,0
NSW,149,Sydney,3,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Preference Count,1843
NSW,149,Sydney,3,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Preference Percent,2.24
NSW,149,Sydney,3,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Transfer Count,89
NSW,149,Sydney,3,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Transfer Percent,14.13
NSW,149,Sydney,4,1,15520,WARD,Jane,IND,Independent,,Preference Count,0
NSW,149,Sydney,4,1,15520,WARD,Jane,IND,Independent,,Preference Percent,0
NSW,149,Sydney,4,1,15520,WARD,Jane,IND,Independent,,Transfer Count,-1668
NSW,149,Sydney,4,1,15520,WARD,Jane,IND,Independent,,Transfer Percent,-100
NSW,149,Sydney,4,2,15302,LEONG,Jenny,GRN,The Greens,,Preference Count,19051
NSW,149,Sydney,4,2,15302,LEONG,Jenny,GRN,The Greens,,Preference Percent,23.15
NSW,149,Sydney,4,2,15302,LEONG,Jenny,GRN,The Greens,,Transfer Count,827
NSW,149,Sydney,4,2,15302,LEONG,Jenny,GRN,The Greens,,Transfer Percent,49.58
NSW,149,Sydney,4,3,14886,SHEVERS,Michael,LP,Liberal,,Preference Count,23907
NSW,149,Sydney,4,3,14886,SHEVERS,Michael,LP,Liberal,,Preference Percent,29.05
NSW,149,Sydney,4,3,14886,SHEVERS,Michael,LP,Liberal,,Transfer Count,348
NSW,149,Sydney,4,3,14886,SHEVERS,Michael,LP,Liberal,,Transfer Percent,20.86
NSW,149,Sydney,4,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Preference Count,37207
NSW,149,Sydney,4,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Preference Percent,45.22
NSW,149,Sydney,4,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Transfer Count,218
NSW,149,Sydney,4,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Transfer Percent,13.07
NSW,149,Sydney,4,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Preference Count,0
NSW,149,Sydney,4,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Preference Percent,0
NSW,149,Sydney,4,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Transfer Count,0
NSW,149,Sydney,4,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Transfer Percent,0
NSW,149,Sydney,4,6,14142,WEBB,Michael,IND,Independent,,Preference Count,0
NSW,149,Sydney,4,6,14142,WEBB,Michael,IND,Independent,,Preference Percent,0
NSW,149,Sydney,4,6,14142,WEBB,Michael,IND,Independent,,Transfer Count,0
NSW,149,Sydney,4,6,14142,WEBB,Michael,IND,Independent,,Transfer Percent,0
NSW,149,Sydney,4,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Preference Count,0
NSW,149,Sydney,4,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Preference Percent,0
NSW,149,Sydney,4,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Transfer Count,0
NSW,149,Sydney,4,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Transfer Percent,0
NSW,149,Sydney,4,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Preference Count,2118
NSW,149,Sydney,4,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Preference Percent,2.57
NSW,149,Sydney,4,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Transfer Count,275
NSW,149,Sydney,4,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Transfer Percent,16.49
NSW,149,Sydney,5,1,15520,WARD,Jane,IND,Independent,,Preference Count,0
NSW,149,Sydney,5,1,15520,WARD,Jane,IND,Independent,,Preference Percent,0
NSW,149,Sydney,5,1,15520,WARD,Jane,IND,Independent,,Transfer Count,0
NSW,149,Sydney,5,1,15520,WARD,Jane,IND,Independent,,Transfer Percent,0
NSW,149,Sydney,5,2,15302,LEONG,Jenny,GRN,The Greens,,Preference Count,19862
NSW,149,Sydney,5,2,15302,LEONG,Jenny,GRN,The Greens,,Preference Percent,24.14
NSW,149,Sydney,5,2,15302,LEONG,Jenny,GRN,The Greens,,Transfer Count,811
NSW,149,Sydney,5,2,15302,LEONG,Jenny,GRN,The Greens,,Transfer Percent,38.29
NSW,149,Sydney,5,3,14886,SHEVERS,Michael,LP,Liberal,,Preference Count,24414
NSW,149,Sydney,5,3,14886,SHEVERS,Michael,LP,Liberal,,Preference Percent,29.67
NSW,149,Sydney,5,3,14886,SHEVERS,Michael,LP,Liberal,,Transfer Count,507
NSW,149,Sydney,5,3,14886,SHEVERS,Michael,LP,Liberal,,Transfer Percent,23.94
NSW,149,Sydney,5,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Preference Count,38007
NSW,149,Sydney,5,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Preference Percent,46.19
NSW,149,Sydney,5,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Transfer Count,800
NSW,149,Sydney,5,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Transfer Percent,37.77
NSW,149,Sydney,5,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Preference Count,0
NSW,149,Sydney,5,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Preference Percent,0
NSW,149,Sydney,5,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Transfer Count,0
NSW,149,Sydney,5,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Transfer Percent,0
NSW,149,Sydney,5,6,14142,WEBB,Michael,IND,Independent,,Preference Count,0
NSW,149,Sydney,5,6,14142,WEBB,Michael,IND,Independent,,Preference Percent,0
NSW,149,Sydney,5,6,14142,WEBB,Michael,IND,Independent,,Transfer Count,0
NSW,149,Sydney,5,6,14142,WEBB,Michael,IND,Independent,,Transfer Percent,0
NSW,149,Sydney,5,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Preference Count,0
NSW,149,Sydney,5,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Preference Percent,0
NSW,149,Sydney,5,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Transfer Count,0
NSW,149,Sydney,5,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Transfer Percent,0
NSW,149,Sydney,5,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Preference Count,0
NSW,149,Sydney,5,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Preference Percent,0
NSW,149,Sydney,5,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Transfer Count,-2118
NSW,149,Sydney,5,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Transfer Percent,-100
NSW,149,Sydney,6,1,15520,WARD,Jane,IND,Independent,,Preference Count,0
NSW,149,Sydney,6,1,15520,WARD,Jane,IND,Independent,,Preference Percent,0
NSW,149,Sydney,6,1,15520,WARD,Jane,IND,Independent,,Transfer Count,0
NSW,149,Sydney,6,1,15520,WARD,Jane,IND,Independent,,Transfer Percent,0
NSW,149,Sydney,6,2,15302,LEONG,Jenny,GRN,The Greens,,Preference Count,0
NSW,149,Sydney,6,2,15302,LEONG,Jenny,GRN,The Greens,,Preference Percent,0
NSW,149,Sydney,6,2,15302,LEONG,Jenny,GRN,The Greens,,Transfer Count,-19862
NSW,149,Sydney,6,2,15302,LEONG,Jenny,GRN,The Greens,,Transfer Percent,-100
NSW,149,Sydney,6,3,14886,SHEVERS,Michael,LP,Liberal,,Preference Count,27627
NSW,149,Sydney,6,3,14886,SHEVERS,Michael,LP,Liberal,,Preference Percent,33.58
NSW,149,Sydney,6,3,14886,SHEVERS,Michael,LP,Liberal,,Transfer Count,3213
NSW,149,Sydney,6,3,14886,SHEVERS,Michael,LP,Liberal,,Transfer Percent,16.18
NSW,149,Sydney,6,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Preference Count,54656
NSW,149,Sydney,6,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Preference Percent,66.42
NSW,149,Sydney,6,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Transfer Count,16649
NSW,149,Sydney,6,4,14305,PLIBERSEK,Tanya,ALP,Australian Labor Party,#,Transfer Percent,83.82
NSW,149,Sydney,6,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Preference Count,0
NSW,149,Sydney,6,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Preference Percent,0
NSW,149,Sydney,6,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Transfer Count,0
NSW,149,Sydney,6,5,14835,FORD,Adrian,CEC,Citizens Electoral Council,,Transfer Percent,0
NSW,149,Sydney,6,6,14142,WEBB,Michael,IND,Independent,,Preference Count,0
NSW,149,Sydney,6,6,14142,WEBB,Michael,IND,Independent,,Preference Percent,0
NSW,149,Sydney,6,6,14142,WEBB,Michael,IND,Independent,,Transfer Count,0
NSW,149,Sydney,6,6,14142,WEBB,Michael,IND,Independent,,Transfer Percent,0
NSW,149,Sydney,6,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Preference Count,0
NSW,149,Sydney,6,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Preference Percent,0
NSW,149,Sydney,6,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Transfer Count,0
NSW,149,Sydney,6,7,15118,PRICE,Susan,SAL,Socialist Alliance,,Transfer Percent,0
NSW,149,Sydney,6,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Preference Count,0
NSW,149,Sydney,6,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Preference Percent,0
NSW,149,Sydney,6,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Transfer Count,0
NSW,149,Sydney,6,8,15584,BLEICHER,Michelle,DEM,Australian Democrats,,Transfer Percent,0
NSW,150,Throsby,0,1,14800,NELSON,Linda,LP,Liberal,,Preference Count,24519
NSW,150,Throsby,0,1,14800,NELSON,Linda,LP,Liberal,,Preference Percent,31
NSW,150,Throsby,0,1,14800,NELSON,Linda,LP,Liberal,,Transfer Count,0
NSW,150,Throsby,0,1,14800,NELSON,Linda,LP,Liberal,,Transfer Percent,0
NSW,150,Throsby,0,2,15615,ROBERTS,Madeleine,DEM,Australian Democrats,,Preference Count,2078
NSW,150,Throsby,0,2,15615,ROBERTS,Madeleine,DEM,Australian Democrats,,Preference Percent,2.63
NSW,150,Throsby,0,2,15615,ROBERTS,Madeleine,DEM,Australian Democrats,,Transfer Count,0
NSW,150,Throsby,0,2,15615,ROBERTS,Madeleine,DEM,Australian Democrats,,Transfer Percent,0
NSW,150,Throsby,0,3,14271,JONES,Trevor,GRN,The Greens,,Preference Count,7995
NSW,150,Throsby,0,3,14271,JONES,Trevor,GRN,The Greens,,Preference Percent,10.11
NSW,150,Throsby,0,3,14271,JONES,Trevor,GRN,The Greens,,Transfer Count,0
NSW,150,Throsby,0,3,14271,JONES,Trevor,GRN,The Greens,,Transfer Percent,0
NSW,150,Throsby,0,4,14326,GEORGE,Jennie,ALP,Australian Labor Party,#,Preference Count,44495
NSW,150,Throsby,0,4,14326,GEORGE,Jennie,ALP,Australian Labor Party,#,Preference Percent,56.26
NSW,150,Throsby,0,4,14326,GEORGE,Jennie,ALP,Australian Labor Party,#,Transfer Count,0
NSW,150,Throsby,0,4,14326,GEORGE,Jennie,ALP,Australian Labor Party,#,Transfer Percent,0
NSW,150,Throsby,1,1,14800,NELSON,Linda,LP,Liberal,,Preference Count,25317
NSW,150,Throsby,1,1,14800,NELSON,Linda,LP,Liberal,,Preference Percent,32.01
NSW,150,Throsby,1,1,14800,NELSON,Linda,LP,Liberal,,Transfer Count,798
NSW,150,Throsby,1,1,14800,NELSON,Linda,LP,Liberal,,Transfer Percent,38.4
NSW,150,Throsby,1,2,15615,ROBERTS,Madeleine,DEM,Australian Democrats,,Preference Count,0
NSW,150,Throsby,1,2,15615,ROBERTS,Madeleine,DEM,Australian Democrats,,Preference Percent,0
NSW,150,Throsby,1,2,15615,ROBERTS,Madeleine,DEM,Australian Democrats,,Transfer Count,-2078
NSW,150,Throsby,1,2,15615,ROBERTS,Madeleine,DEM,Australian Democrats,,Transfer Percent,-100
NSW,150,Throsby,1,3,14271,JONES,Trevor,GRN,The Greens,,Preference Count,8759
NSW,150,Throsby,1,3,14271,JONES,Trevor,GRN,The Greens,,Preference Percent,11.08
NSW,150,Throsby,1,3,14271,JONES,Trevor,GRN,The Greens,,Transfer Count,764
NSW,150,Throsby,1,3,14271,JONES,Trevor,GRN,The Greens,,Transfer Percent,36.77
NSW,150,Throsby,1,4,14326,GEORGE,Jennie,ALP,Australian Labor Party,#,Preference Count,45011
NSW,150,Throsby,1,4,14326,GEORGE,Jennie,ALP,Australian Labor Party,#,Preference Percent,56.91
NSW,150,Throsby,1,4,14326,GEORGE,Jennie,ALP,Australian Labor Party,#,Transfer Count,516
NSW,150,Throsby,1,4,14326,GEORGE,Jennie,ALP,Australian Labor Party,#,Transfer Percent,24.83
NSW,150,Throsby,2,1,14800,NELSON,Linda,LP,Liberal,,Preference Count,27680
