CED_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
CED408,29121,16975,14872,18772,22198,23157,22931,12676,4133,164823,22,14,14,26,36,65,68,40,16,293,14,10,13,14,19,10,25,5,0,121,4,13,18,22,14,49,37,7,0,167,13,4,12,13,13,18,19,11,0,101,494,740,659,472,533,739,763,249,115,4768,0,5,14,3,8,16,13,5,0,61,0,0,0,0,4,0,8,7,0,24,11,3,16,3,17,14,7,4,0,71,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,530,777,723,529,612,858,874,283,127,5320,550,795,739,554,644,921,936,322,134,5608,29673,17768,15612,19328,22838,24080,23865,12995,4271,170428
CED409,39409,23422,26780,23589,21504,21034,14602,8176,3298,181813,60,36,32,39,34,38,51,28,12,327,12,10,20,12,4,9,4,0,0,75,10,10,16,11,8,17,22,5,0,103,0,3,13,4,7,11,15,0,0,59,696,854,853,572,444,428,302,195,119,4465,0,9,3,0,4,10,0,3,0,29,0,0,5,0,4,5,8,0,0,24,0,10,3,0,3,0,3,4,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,714,891,919,610,475,481,362,210,121,4781,773,927,946,646,510,518,412,235,136,5106,40182,24347,27729,24236,22017,21557,15013,8412,3433,186919
CED410,30054,21631,23478,24567,23198,21032,18548,12981,6253,181743,13,15,4,13,15,19,31,27,17,163,9,20,30,16,14,25,17,3,0,138,3,33,38,29,11,25,15,3,0,157,0,7,8,3,10,11,13,0,0,51,350,580,627,345,369,381,292,211,132,3281,4,4,8,5,8,7,8,0,0,38,5,4,0,0,0,4,5,6,0,30,9,14,5,10,14,10,0,0,0,63,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,385,663,723,406,424,463,348,224,134,3768,391,680,728,418,440,482,376,255,150,3931,30450,22312,24204,24989,23642,21519,18927,13235,6404,185673
CED494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED497,0,0,0,3,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,3,0,0,0,25,0,0,0,15,7,3,0,0,0,25,0,0,0,16,10,0,0,0,0,34
CED501,39107,21282,24238,24350,21879,18166,12703,7165,2426,171316,25,33,24,31,25,31,45,34,10,261,3,9,47,30,15,13,23,3,0,148,0,3,5,10,8,17,19,5,0,69,3,12,10,9,22,12,15,5,0,87,0,0,4,5,19,18,9,0,0,58,571,710,704,514,418,389,260,119,37,3719,5,6,9,3,0,13,0,6,0,34,4,7,8,5,7,5,0,0,0,31,0,5,8,5,10,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,587,757,793,582,493,464,318,137,37,4172,615,788,819,614,519,493,359,171,46,4430,39723,22071,25058,24962,22397,18658,13062,7337,2466,175746
CED502,40272,21201,25796,28261,20652,16957,13310,6719,2304,175478,51,22,33,45,22,29,38,29,15,275,6,10,10,4,9,4,13,4,0,53,3,7,11,11,7,12,10,0,0,65,3,0,7,3,9,11,3,6,0,50,0,0,7,0,4,7,3,0,0,17,529,535,545,404,387,327,257,119,74,3180,0,0,0,0,0,5,4,0,0,9,0,0,0,0,6,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,5,0,12,540,563,580,423,420,364,299,141,81,3394,592,588,606,466,441,392,334,166,93,3673,40868,21790,26400,28730,21092,17341,13647,6890,2393,179148
CED503,29760,16141,16220,17545,18404,18734,17627,10545,3503,148494,17,35,23,35,27,63,82,56,28,363,12,8,3,14,8,16,26,0,0,89,13,7,9,7,17,16,32,7,0,113,7,0,3,3,5,14,21,0,0,50,3,0,0,5,5,3,6,6,0,27,555,573,492,406,486,493,438,229,96,3769,0,0,0,0,4,0,14,0,0,28,0,3,3,0,10,0,0,3,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,590,591,520,442,530,555,543,252,96,4113,607,620,539,473,560,620,624,311,118,4483,30369,16766,16768,18020,18967,19354,18252,10854,3626,152970
CED504,32243,20871,25545,24281,21366,20421,16632,9143,3066,173569,31,29,25,27,32,41,40,25,9,257,6,7,5,16,9,8,9,0,0,68,5,9,14,12,12,4,14,4,0,70,0,6,3,6,5,10,4,0,0,27,6,3,0,0,0,0,0,3,0,12,426,490,584,455,371,274,247,153,95,3101,0,0,0,0,0,0,7,0,0,16,3,4,4,0,4,0,0,0,0,16,0,0,0,0,3,3,0,0,0,7,0,0,0,4,0,0,0,0,0,4,452,512,618,493,394,310,284,169,98,3325,477,541,644,520,426,351,321,197,106,3584,32720,21412,26188,24801,21788,20774,16962,9337,3172,177147
CED505,29187,20896,21472,22423,21890,18151,15187,10059,4823,164089,26,23,26,25,27,25,29,26,11,204,15,34,39,33,13,21,19,13,3,186,7,33,46,21,13,25,20,12,4,169,3,3,14,14,14,17,5,3,0,68,3,9,3,4,15,6,9,0,0,41,833,829,835,665,552,567,586,468,230,5567,4,0,8,0,5,14,26,6,5,63,6,8,14,8,5,3,4,0,0,47,8,7,8,4,8,0,0,0,0,37,0,0,0,0,0,0,0,0,0,6,872,928,962,756,620,653,665,500,238,6195,894,950,986,781,640,674,691,520,250,6394,30088,21847,22453,23199,22536,18820,15881,10587,5075,170484
CED506,39568,19826,27213,27122,25077,23176,15604,7109,2081,186787,99,98,102,99,127,117,111,75,19,837,293,105,319,384,351,650,770,94,9,2977,511,91,274,459,450,977,1205,163,4,4137,201,91,329,497,509,844,781,95,3,3349,99,58,151,189,252,473,585,109,0,1921,2095,3395,9610,8877,9584,10058,8515,2739,295,55171,53,29,79,76,80,181,162,30,0,684,43,28,112,89,84,105,44,12,0,515,45,7,15,34,16,39,39,0,0,199,0,0,0,0,0,0,0,0,0,0,3351,3805,10891,10612,11322,13325,12105,3238,312,68964,3452,3899,10988,10711,11444,13443,12217,3315,335,69806,43022,23728,38203,37832,36529,36616,27821,10430,2409,256586
CED507,29734,14871,15684,19096,19634,18591,16190,8538,3097,145434,37,18,39,34,53,73,97,65,18,442,10,14,17,11,10,28,20,4,0,100,16,9,27,17,16,29,44,4,5,171,8,3,22,13,17,39,49,3,0,161,13,5,4,5,26,16,0,3,0,81,710,930,1096,873,909,1309,1047,386,156,7423,3,0,0,5,9,24,14,0,0,59,0,3,12,5,5,3,0,0,0,30,0,3,0,0,0,4,6,0,0,15,0,0,0,0,0,3,5,0,0,7,765,970,1174,940,987,1458,1180,405,163,8045,801,991,1209,972,1040,1531,1283,472,185,8480,30536,15861,16894,20070,20673,20119,17470,9005,3283,153914
CED508,29883,18137,23025,23858,21273,18134,13833,7293,3023,158450,17,10,23,27,20,31,25,28,13,192,7,53,76,36,30,16,30,3,0,256,9,7,30,23,24,35,34,6,0,167,10,3,12,23,17,34,14,0,0,113,5,3,14,9,4,11,6,0,0,48,407,644,631,498,464,486,385,230,104,3846,4,7,7,3,6,13,13,3,0,52,0,4,5,10,4,3,0,0,0,20,0,0,0,3,0,0,0,0,0,16,0,0,0,0,6,0,0,0,0,0,438,716,775,616,548,599,491,244,104,4534,457,728,797,645,566,636,513,277,122,4732,30339,18861,23820,24504,21836,18764,14346,7569,3141,163184
CED509,35509,19795,22446,23941,21819,18356,13787,7597,2604,165848,30,17,28,28,23,38,47,35,16,262,0,10,6,0,11,15,18,4,0,61,11,0,17,19,16,20,18,13,0,109,0,3,3,10,9,15,20,0,0,58,0,0,9,4,12,14,4,0,0,39,604,699,658,575,488,431,318,228,121,4120,0,0,0,3,0,4,8,5,0,21,0,0,0,5,5,6,4,0,0,22,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,622,716,689,619,530,500,382,255,124,4439,651,737,720,645,555,536,429,289,138,4701,36158,20530,23166,24586,22374,18892,14217,7882,2742,170549
CED510,30266,18946,15081,20695,22239,20968,17378,7806,2873,156259,24,5,21,18,24,25,33,9,3,164,9,7,8,3,8,13,23,3,0,72,10,8,13,18,10,25,32,3,0,137,8,5,3,5,6,16,15,7,0,60,0,0,0,4,3,4,4,0,0,15,425,505,498,417,368,340,272,199,177,3200,4,0,0,0,0,3,8,3,0,24,3,0,4,6,0,0,3,0,0,13,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,464,527,537,447,392,399,361,219,177,3524,487,536,553,464,419,424,392,231,184,3687,30757,19482,15634,21159,22659,21394,17775,8035,3054,159945
CED511,31324,16501,18982,19856,21575,22929,18244,9705,3346,162463,59,67,69,57,83,112,130,61,29,674,14,21,52,43,53,99,126,16,0,429,13,18,57,47,53,91,171,19,0,465,12,25,74,73,76,149,114,7,0,527,13,25,53,53,52,83,89,16,0,381,837,2145,4110,3576,3756,3311,1439,457,162,19799,0,4,9,11,29,56,21,0,0,141,0,0,13,13,8,28,12,0,0,79,0,0,0,0,4,4,9,0,0,19,0,0,0,0,0,0,0,0,0,0,891,2235,4374,3812,4030,3828,1985,519,167,21835,951,2301,4439,3871,4119,3946,2118,577,190,22513,32272,18805,23419,23724,25691,26869,20359,10280,3540,184969
CED512,39492,22131,23295,25357,23188,16706,11144,6011,2023,169351,17,20,11,20,18,16,29,25,16,177,0,3,8,8,5,8,5,0,0,36,3,4,9,0,7,6,7,6,0,52,0,0,6,5,7,13,14,3,0,50,0,0,3,0,0,5,5,3,0,13,414,521,500,346,234,225,209,82,33,2575,0,3,0,0,0,8,4,0,0,10,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,9,428,541,525,355,260,267,251,93,39,2753,444,558,542,377,283,284,276,118,54,2926,39936,22686,23831,25736,23468,16997,11416,6129,2076,172278
CED513,25054,18529,34933,28389,21441,18481,13943,7949,4079,172805,25,17,66,48,46,68,37,19,12,333,11,35,61,68,85,72,19,9,0,363,5,27,79,55,61,77,33,5,3,352,8,27,68,70,74,69,25,4,3,343,0,9,28,31,39,31,9,6,0,153,450,821,1306,971,947,786,579,296,166,6316,0,3,10,13,15,17,16,0,0,74,7,4,18,23,23,11,3,0,0,86,0,4,12,12,9,5,4,0,0,54,5,0,0,0,4,0,3,0,0,11,485,926,1588,1248,1255,1070,697,319,175,7753,504,943,1650,1292,1300,1135,729,341,185,8085,25562,19470,36581,29682,22747,19615,14672,8289,4266,180887
CED514,30195,23456,33748,27158,20855,18540,14743,8052,3917,180669,15,24,43,29,24,42,37,31,14,270,9,11,35,31,34,24,18,5,0,175,7,17,30,30,39,38,25,3,0,193,0,14,26,41,44,50,24,3,0,204,4,7,23,24,43,19,14,0,0,138,558,1009,948,764,715,706,444,228,97,5471,3,3,7,6,20,20,19,0,0,88,5,0,8,3,3,7,0,0,0,34,0,0,12,0,0,0,0,3,0,23,5,0,4,3,5,0,3,0,0,28,585,1063,1095,917,896,879,556,254,102,6339,606,1090,1144,951,922,923,587,278,113,6609,30805,24543,34899,28105,21777,19459,15330,8333,4030,187274
CED515,33097,23171,18526,24519,23835,21083,18124,9978,4601,176929,10,5,15,15,19,31,49,26,18,184,0,17,19,16,5,10,13,12,0,96,8,11,13,12,12,18,11,4,0,96,8,6,3,3,14,8,9,0,0,46,0,4,4,6,4,9,0,0,0,25,444,566,551,388,359,381,372,297,186,3559,0,0,7,0,0,0,8,5,0,20,5,0,3,8,0,4,3,0,0,30,0,3,5,4,0,6,0,0,0,17,0,0,0,0,0,7,3,0,0,15,468,613,607,438,395,445,425,325,188,3898,483,620,623,454,415,470,472,351,203,4086,33576,23792,19144,24971,24249,21557,18592,10327,4811,181017
CED594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED597,0,42,113,170,111,60,13,0,0,511,0,0,0,0,0,0,0,0,0,0,0,7,3,24,59,23,22,0,0,134,0,4,8,11,32,21,8,0,0,82,0,4,24,68,28,40,24,0,0,192,0,0,11,20,13,16,3,0,0,64,0,81,342,647,628,346,104,29,0,2175,0,0,4,3,18,18,5,0,0,42,0,0,17,10,8,6,0,0,0,47,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,93,403,785,784,472,161,32,0,2739,3,93,403,785,784,472,161,32,0,2739,3,137,518,957,896,533,176,32,0,3250
CED601,18036,12071,14311,12145,13039,13607,11975,6959,2648,104795,28,19,27,20,13,27,51,31,20,247,11,26,35,15,20,22,19,10,0,165,10,45,53,43,41,41,38,17,4,288,21,18,40,18,16,49,25,7,0,196,4,14,20,5,24,12,18,3,0,99,14,13,24,14,22,17,3,0,0,109,346,689,561,391,456,467,339,208,68,3526,4,5,0,4,5,0,0,0,0,19,0,4,5,6,0,8,0,0,0,30,0,0,0,0,0,0,0,0,0,0,405,820,751,499,580,616,439,242,78,4434,431,839,779,520,593,651,488,277,99,4679,18470,12905,15091,12667,13633,14255,12460,7236,2743,109474
CED602,17932,10812,11945,11167,13173,14770,13309,7752,2672,103524,33,33,20,27,19,52,66,43,27,314,4,6,13,5,9,25,29,4,0,97,11,22,46,30,37,56,34,4,0,240,15,17,28,21,36,40,30,8,0,192,5,5,7,7,6,14,16,3,0,58,8,5,18,11,27,30,14,0,0,108,401,662,626,452,526,533,345,138,64,3754,0,0,0,0,0,8,0,0,0,12,0,0,5,0,4,5,3,0,0,19,0,0,0,0,0,0,0,0,0,0,454,712,746,525,653,700,470,162,71,4486,484,740,767,551,671,750,529,211,91,4799,18412,11552,12719,11719,13845,15518,13840,7959,2759,108329
CED603,16333,12818,20187,13747,12638,12255,10383,6041,2560,106955,21,13,17,17,30,24,16,23,11,174,5,39,39,19,22,46,22,7,0,199,26,72,137,88,36,76,41,13,4,496,7,36,58,39,41,56,29,7,0,273,5,20,43,24,43,38,42,12,0,221,4,11,38,18,26,48,29,8,3,186,347,580,650,464,484,480,434,212,131,3784,4,5,9,6,13,4,6,0,0,37,4,9,22,16,13,15,3,0,0,77,0,0,0,0,0,0,0,0,0,0,395,763,989,674,680,765,608,263,136,5272,414,772,1011,692,712,788,620,284,148,5440,16747,13594,21197,14436,13346,13035,11000,6326,2709,112400
CED604,19114,10877,14011,13792,13214,13742,12417,6969,2539,106677,20,17,17,13,22,41,27,28,5,200,0,14,16,18,15,20,23,4,0,114,21,20,60,41,39,41,34,9,4,261,3,7,13,14,40,34,32,5,0,154,11,9,11,16,0,16,13,5,0,73,9,6,23,9,15,28,15,3,0,102,328,487,432,306,298,299,209,87,46,2481,3,0,7,3,0,4,0,0,0,13,4,0,4,0,4,5,3,0,0,23,0,0,0,0,0,0,0,0,0,0,379,548,561,402,407,441,327,109,50,3225,404,565,584,423,428,477,357,140,56,3424,19512,11443,14592,14215,13638,14222,12774,7110,2594,110097
CED605,18883,10820,12297,12178,13688,16182,14184,7004,2013,107269,27,29,40,29,44,61,55,30,6,321,17,13,16,16,28,33,34,7,0,171,22,27,48,38,58,65,40,17,0,309,21,22,36,31,37,66,31,0,0,242,11,6,46,21,23,29,21,0,0,148,3,4,58,26,19,47,15,3,0,180,386,521,534,393,481,585,388,171,43,3506,6,6,16,3,0,13,0,0,0,35,0,3,10,7,3,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,462,599,755,532,644,836,529,198,57,4607,490,625,793,564,690,890,583,232,63,4932,19376,11443,13090,12739,14385,17083,14770,7234,2069,112197
CED694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED697,0,0,4,4,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,9,10,0,0,0,0,30,0,3,17,28,18,16,7,0,0,90,0,0,9,11,8,9,4,0,0,41,0,0,3,0,0,3,0,0,0,8,0,0,0,5,0,0,0,0,0,9,5,9,20,17,47,48,21,4,0,175,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,14,63,71,82,75,33,7,0,347,5,19,63,71,82,75,33,7,0,350,5,21,62,80,90,75,33,3,0,366
CED701,25815,15864,19881,16998,14396,11569,6549,2095,455,113628,94,139,128,80,75,65,33,12,0,618,305,294,538,399,380,744,796,163,9,3618,555,262,739,622,684,1555,1935,325,11,6684,255,273,663,549,702,1040,1009,132,10,4632,196,202,411,294,454,994,1132,274,13,3970,182,161,433,386,391,766,715,121,6,3169,36,54,61,47,58,187,177,22,0,644,883,899,1678,1335,1313,1106,489,118,29,7842,35,13,74,59,67,77,68,19,0,400,0,0,3,4,3,7,0,0,0,14,2454,2148,4594,3686,4054,6466,6316,1173,79,30973,2545,2288,4720,3762,4129,6536,6346,1187,79,31589,28353,18153,24600,20765,18527,18098,12896,3287,534,145217
CED702,21591,12130,19835,16448,13198,10485,6937,2782,648,104052,24,44,43,21,12,26,13,7,0,198,50,113,211,103,105,204,230,44,0,1058,201,146,421,324,402,708,739,160,18,3133,50,94,185,192,274,338,339,68,10,1556,118,103,216,221,259,461,468,131,18,1995,97,101,229,152,261,429,410,138,9,1831,4,15,21,40,51,65,64,19,0,274,481,492,805,624,552,518,265,103,27,3870,19,35,53,46,59,63,55,6,0,346,0,0,0,0,0,0,0,0,0,0,1023,1105,2146,1704,1960,2793,2567,679,83,14055,1050,1152,2186,1725,1973,2821,2582,683,84,14249,22642,13281,22023,18172,15172,13305,9520,3467,731,118304
CED794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED797,0,15,23,22,20,17,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,3,0,9,18,11,11,0,0,46,0,0,4,8,10,3,6,0,0,31,0,10,10,15,18,22,0,0,0,78,0,0,4,12,3,8,5,0,0,23,0,11,12,25,32,30,8,0,0,122,0,0,3,3,3,5,0,4,0,23,0,0,5,14,7,10,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,33,88,103,82,35,6,0,384,0,24,33,88,103,82,35,6,0,384,0,37,58,105,120,106,42,10,0,482
CED801,28407,16607,21563,21382,19104,17232,13400,7296,2481,147470,20,12,12,14,12,13,25,19,3,129,80,195,214,143,134,157,165,65,21,1167,0,13,25,30,12,30,25,9,0,145,9,16,39,27,36,64,68,17,0,279,0,6,0,0,3,12,10,7,0,45,4,3,4,6,5,8,3,0,0,33,0,5,3,0,0,4,3,0,0,14,0,0,0,3,0,4,0,0,0,9,288,355,343,263,201,130,81,50,32,1742,4,8,3,3,5,0,7,0,0,32,386,601,641,465,398,409,354,148,57,3475,407,615,649,472,407,426,385,170,60,3600,28807,17222,22214,21863,19507,17659,13783,7471,2543,151069
CED802,20086,23045,25953,19444,16409,13668,10916,6587,3076,139176,10,42,19,15,17,20,21,17,16,179,129,745,460,295,351,394,298,94,45,2824,16,154,137,68,73,84,35,12,4,583,9,98,90,81,81,80,48,7,0,500,0,29,15,16,19,22,22,4,0,134,3,42,39,28,25,28,13,3,0,183,4,20,15,6,26,21,16,5,0,112,6,6,11,4,8,0,0,0,0,42,275,581,638,389,322,287,227,222,148,3083,0,0,0,0,0,0,0,0,0,0,445,1679,1404,880,907,928,665,347,198,7457,458,1722,1428,897,929,944,684,360,216,7637,20542,24767,27374,20340,17338,14615,11601,6946,3296,146810
CED803,33297,18627,27569,26856,19246,12667,9594,4727,1378,153961,11,11,27,12,13,6,19,15,5,113,59,191,213,110,122,112,110,41,14,978,10,35,46,20,21,23,24,4,0,172,10,31,30,14,11,30,15,0,0,141,0,0,7,0,0,5,7,0,0,24,3,11,14,3,0,4,12,0,0,53,0,4,5,10,8,4,9,5,0,39,4,5,5,4,3,5,0,0,0,18,259,368,389,251,153,104,81,39,15,1660,0,0,0,0,0,0,0,0,0,0,355,651,708,403,316,287,251,87,27,3083,367,657,732,414,329,293,275,100,33,3196,33663,19285,28305,27266,19579,12964,9867,4832,1407,157160
CED894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
