CED_CODE_2021,D_18_20_FPULPTW_MPTLF,D_18_20_FPULPTW_MPNLF,D_18_20_FPULPTW_MPLFSNS,D_18_20_FPULPTW_T,D_18_20_FPUT_MPEFT,D_18_20_FPUT_MPEPT,D_18_20_FPUT_MPEAW,D_18_20_FPUT_MPEHNS,D_18_20_FPUT_MPET,D_18_20_FPUT_MPULFTW,D_18_20_FPUT_MPULPTW,D_18_20_FPUT_MPUT,D_18_20_FPUT_MPTLF,D_18_20_FPUT_MPNLF,D_18_20_FPUT_MPLFSNS,D_18_20_FPUT_T,D_18_20_FPTLF_MPEFT,D_18_20_FPTLF_MPEPT,D_18_20_FPTLF_MPEAW,D_18_20_FPTLF_MPEHNS,D_18_20_FPTLF_MPET,D_18_20_FPTLF_MPULFTW,D_18_20_FPTLF_MPULPTW,D_18_20_FPTLF_MPUT,D_18_20_FPTLF_MPTLF,D_18_20_FPTLF_MPNLF,D_18_20_FPTLF_MPLFSNS,D_18_20_FPTLF_T,D_18_20_FPNLF_MPEFT,D_18_20_FPNLF_MPEPT,D_18_20_FPNLF_MPEAW,D_18_20_FPNLF_MPEHNS,D_18_20_FPNLF_MPET,D_18_20_FPNLF_MPULFTW,D_18_20_FPNLF_MPULPTW,D_18_20_FPNLF_MPUT,D_18_20_FPNLF_MPTLF,D_18_20_FPNLF_MPNLF,D_18_20_FPNLF_MPLFSNS,D_18_20_FPNLF_T,D_18_20_FPLFSNS_MPEFT,D_18_20_FPLFSNS_MPEPT,D_18_20_FPLFSNS_MPEAW,D_18_20_FPLFSNS_MPEHNS,D_18_20_FPLFSNS_MPET,D_18_20_FPLFSNS_MPULFTW,D_18_20_FPLFSNS_MPULPTW,D_18_20_FPLFSNS_MPUT,D_18_20_FPLFSNS_MPTLF,D_18_20_FPLFSNS_MPNLF,D_18_20_FPLFSNS_MPLFSNS,D_18_20_FPLFSNS_T,D_18_20_FPT_MPEFT,D_18_20_FPT_MPEPT,D_18_20_FPT_MPEAW,D_18_20_FPT_MPEHNS,D_18_20_FPT_MPET,D_18_20_FPT_MPULFTW,D_18_20_FPT_MPULPTW,D_18_20_FPT_MPUT,D_18_20_FPT_MPTLF,D_18_20_FPT_MPNLF,D_18_20_FPT_MPLFSNS,D_18_20_FPT_T,D_21_24_FPEFT_MPEFT,D_21_24_FPEFT_MPEPT,D_21_24_FPEFT_MPEAW,D_21_24_FPEFT_MPEHNS,D_21_24_FPEFT_MPET,D_21_24_FPEFT_MPULFTW,D_21_24_FPEFT_MPULPTW,D_21_24_FPEFT_MPUT,D_21_24_FPEFT_MPTLF,D_21_24_FPEFT_MPNLF,D_21_24_FPEFT_MPLFSNS,D_21_24_FPEFT_T,D_21_24_FPEPT_MPEFT,D_21_24_FPEPT_MPEPT,D_21_24_FPEPT_MPEAW,D_21_24_FPEPT_MPEHNS,D_21_24_FPEPT_MPET,D_21_24_FPEPT_MPULFTW,D_21_24_FPEPT_MPULPTW,D_21_24_FPEPT_MPUT,D_21_24_FPEPT_MPTLF,D_21_24_FPEPT_MPNLF,D_21_24_FPEPT_MPLFSNS,D_21_24_FPEPT_T,D_21_24_FPEAW_MPEFT,D_21_24_FPEAW_MPEPT,D_21_24_FPEAW_MPEAW,D_21_24_FPEAW_MPEHNS,D_21_24_FPEAW_MPET,D_21_24_FPEAW_MPULFTW,D_21_24_FPEAW_MPULPTW,D_21_24_FPEAW_MPUT,D_21_24_FPEAW_MPTLF,D_21_24_FPEAW_MPNLF,D_21_24_FPEAW_MPLFSNS,D_21_24_FPEAW_T,D_21_24_FPHNS_MPEFT,D_21_24_FPHNS_MPEPT,D_21_24_FPHNS_MPEAW,D_21_24_FPHNS_MPEHNS,D_21_24_FPHNS_MPET,D_21_24_FPHNS_MPULFTW,D_21_24_FPHNS_MPULPTW,D_21_24_FPHNS_MPUT,D_21_24_FPHNS_MPTLF,D_21_24_FPHNS_MPNLF,D_21_24_FPHNS_MPLFSNS,D_21_24_FPHNS_T,D_21_24_FPET_MPEFT,D_21_24_FPET_MPEPT,D_21_24_FPET_MPEAW,D_21_24_FPET_MPEHNS,D_21_24_FPET_MPET,D_21_24_FPET_MPULFTW,D_21_24_FPET_MPULPTW,D_21_24_FPET_MPUT,D_21_24_FPET_MPTLF,D_21_24_FPET_MPNLF,D_21_24_FPET_MPLFSNS,D_21_24_FPET_T,D_21_24_FPULFTW_MPEFT,D_21_24_FPULFTW_MPEPT,D_21_24_FPULFTW_MPEAW,D_21_24_FPULFTW_MPEHNS,D_21_24_FPULFTW_MPET,D_21_24_FPULFTW_MPULFTW,D_21_24_FPULFTW_MPULPTW,D_21_24_FPULFTW_MPUT,D_21_24_FPULFTW_MPTLF,D_21_24_FPULFTW_MPNLF,D_21_24_FPULFTW_MPLFSNS,D_21_24_FPULFTW_T,D_21_24_FPULPTW_MPEFT,D_21_24_FPULPTW_MPEPT,D_21_24_FPULPTW_MPEAW,D_21_24_FPULPTW_MPEHNS,D_21_24_FPULPTW_MPET,D_21_24_FPULPTW_MPULFTW,D_21_24_FPULPTW_MPULPTW,D_21_24_FPULPTW_MPUT,D_21_24_FPULPTW_MPTLF,D_21_24_FPULPTW_MPNLF,D_21_24_FPULPTW_MPLFSNS,D_21_24_FPULPTW_T,D_21_24_FPUT_MPEFT,D_21_24_FPUT_MPEPT,D_21_24_FPUT_MPEAW,D_21_24_FPUT_MPEHNS,D_21_24_FPUT_MPET,D_21_24_FPUT_MPULFTW,D_21_24_FPUT_MPULPTW,D_21_24_FPUT_MPUT,D_21_24_FPUT_MPTLF,D_21_24_FPUT_MPNLF,D_21_24_FPUT_MPLFSNS,D_21_24_FPUT_T,D_21_24_FPTLF_MPEFT,D_21_24_FPTLF_MPEPT,D_21_24_FPTLF_MPEAW,D_21_24_FPTLF_MPEHNS,D_21_24_FPTLF_MPET,D_21_24_FPTLF_MPULFTW,D_21_24_FPTLF_MPULPTW,D_21_24_FPTLF_MPUT,D_21_24_FPTLF_MPTLF,D_21_24_FPTLF_MPNLF,D_21_24_FPTLF_MPLFSNS,D_21_24_FPTLF_T,D_21_24_FPNLF_MPEFT,D_21_24_FPNLF_MPEPT,D_21_24_FPNLF_MPEAW,D_21_24_FPNLF_MPEHNS,D_21_24_FPNLF_MPET,D_21_24_FPNLF_MPULFTW,D_21_24_FPNLF_MPULPTW,D_21_24_FPNLF_MPUT,D_21_24_FPNLF_MPTLF,D_21_24_FPNLF_MPNLF,D_21_24_FPNLF_MPLFSNS,D_21_24_FPNLF_T,D_21_24_FPLFSNS_MPEFT,D_21_24_FPLFSNS_MPEPT,D_21_24_FPLFSNS_MPEAW,D_21_24_FPLFSNS_MPEHNS,D_21_24_FPLFSNS_MPET,D_21_24_FPLFSNS_MPULFTW,D_21_24_FPLFSNS_MPULPTW,D_21_24_FPLFSNS_MPUT,D_21_24_FPLFSNS_MPTLF,D_21_24_FPLFSNS_MPNLF,D_21_24_FPLFSNS_MPLFSNS,D_21_24_FPLFSNS_T,D_21_24_FPT_MPEFT,D_21_24_FPT_MPEPT,D_21_24_FPT_MPEAW,D_21_24_FPT_MPEHNS
CED212,9,5,0,14,16,0,0,0,16,0,0,0,16,3,0,18,1012,155,22,8,1193,13,0,10,1203,67,0,1275,125,23,14,0,159,3,0,3,163,44,0,208,0,0,0,0,0,0,0,0,0,0,3,9,1135,176,34,11,1357,15,0,16,1372,111,3,1488,235,30,8,0,270,3,0,3,269,19,0,288,227,45,5,0,276,0,0,0,275,9,0,285,18,3,0,0,20,0,0,0,20,0,0,21,0,0,0,5,0,0,0,0,0,0,0,0,481,75,12,5,564,3,0,3,569,31,0,597,3,0,0,0,6,0,0,0,6,0,0,6,4,0,0,0,4,0,0,0,3,0,0,5,9,0,0,0,9,0,0,0,8,0,0,10,487,80,12,5,575,5,0,5,577,33,0,610,69,11,3,0,84,0,0,0,87,17,0,105,4,0,0,0,4,0,0,0,4,0,6,9,556,92,12,5
CED213,3,0,0,4,4,0,0,0,4,0,0,0,4,4,0,10,759,112,24,8,900,9,0,9,910,54,0,972,104,11,9,5,125,0,0,0,125,30,0,155,0,0,0,0,0,0,0,0,0,0,0,0,864,124,28,14,1030,9,0,9,1035,87,5,1128,162,24,7,6,196,0,0,0,196,8,0,206,183,33,8,3,227,0,0,0,227,20,0,249,8,3,6,0,21,0,0,0,21,0,0,17,0,3,0,0,0,0,0,0,0,0,0,9,359,68,20,3,447,0,0,0,447,32,0,480,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,360,68,20,7,452,0,0,0,452,32,0,486,39,11,4,0,58,0,0,0,56,8,0,66,0,0,0,0,0,0,0,0,0,0,3,3,399,74,18,7
CED214,41,7,0,41,39,15,5,0,62,18,6,19,78,18,0,96,842,206,32,16,1092,47,11,59,1144,147,6,1296,237,96,13,8,352,17,5,24,378,168,0,544,4,0,0,0,6,0,0,0,6,9,0,9,1079,302,43,22,1443,62,16,78,1519,322,4,1849,216,37,3,5,260,3,0,9,267,29,0,291,159,71,4,3,240,8,4,12,251,48,0,296,12,0,4,0,22,0,3,3,19,3,0,24,4,0,0,4,8,0,0,0,8,4,0,14,388,110,9,7,527,12,8,24,548,86,0,633,12,7,0,0,15,4,0,4,24,0,0,24,5,7,0,0,13,3,5,6,14,5,0,27,22,12,0,0,31,5,5,14,39,4,0,44,410,124,9,7,554,22,11,30,588,93,0,678,146,38,10,8,201,9,5,8,213,157,0,372,0,0,0,4,4,0,0,0,4,0,6,9,558,162,22,19
CED215,29,0,0,29,42,10,0,0,52,3,0,4,53,0,0,60,1327,192,32,13,1568,42,10,48,1613,102,5,1714,238,56,15,8,315,10,4,16,329,100,0,426,0,0,0,0,8,0,0,0,8,0,0,3,1569,246,42,21,1883,54,5,61,1945,204,3,2153,319,60,8,4,383,3,0,3,387,41,0,436,257,48,5,0,305,8,0,8,309,34,0,348,17,0,9,0,22,0,0,0,27,0,0,26,0,0,0,3,8,0,0,0,8,0,0,12,590,103,20,10,723,11,0,11,735,81,0,817,5,0,0,0,6,6,0,8,13,0,0,13,6,0,0,0,8,0,0,3,11,0,0,11,10,8,0,0,17,8,3,6,27,0,0,21,606,109,20,10,738,17,3,20,759,82,0,842,129,36,11,0,176,10,6,9,185,58,0,242,0,0,0,0,4,0,0,0,4,0,0,7,730,146,24,13
CED216,8,0,0,6,7,5,0,0,15,0,0,0,13,4,0,17,446,68,23,12,556,8,5,15,571,27,0,597,55,10,4,0,72,0,0,3,73,31,0,104,0,0,0,0,0,0,0,0,0,0,0,0,499,84,31,8,625,8,8,14,642,58,0,700,59,4,0,0,68,0,0,0,68,9,0,70,68,9,4,0,78,4,0,4,79,9,0,93,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,133,19,7,0,151,4,0,4,156,18,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,131,19,7,0,157,4,0,4,157,18,0,173,22,4,0,0,31,0,0,0,31,11,0,39,0,0,0,0,0,0,0,0,0,0,0,0,160,20,7,0
CED217,40,0,0,47,41,0,0,0,49,5,0,3,51,0,0,55,2101,278,52,16,2447,53,10,66,2505,129,3,2642,319,60,7,0,388,12,0,15,406,75,0,481,6,0,0,0,6,0,0,0,6,0,5,6,2426,337,54,16,2841,69,11,79,2912,202,10,3125,481,63,8,0,555,3,0,3,555,43,0,597,507,103,14,4,629,4,8,10,634,36,0,673,16,4,10,0,31,0,0,0,29,0,0,35,10,0,0,4,14,0,0,0,14,0,0,17,1011,171,27,9,1220,16,8,13,1239,85,0,1323,3,3,0,0,7,3,0,3,9,0,0,9,13,0,0,0,15,0,0,0,15,0,0,12,15,8,0,0,20,3,0,3,21,0,0,27,1031,175,30,6,1244,11,8,22,1268,87,0,1349,175,40,0,3,226,14,0,14,240,78,0,315,0,0,0,0,0,0,0,0,0,0,0,7,1205,220,34,12
CED218,40,3,0,43,53,16,0,0,68,8,0,11,79,9,0,85,1675,294,52,30,2052,48,15,65,2110,145,6,2261,377,105,9,9,502,25,5,33,531,170,6,700,4,0,0,4,10,0,0,0,10,0,7,14,2054,404,58,45,2556,73,22,91,2650,312,9,2976,456,70,12,0,538,12,0,11,551,30,0,584,344,61,5,0,411,3,4,13,425,41,0,463,21,5,3,0,33,0,0,0,40,0,0,42,0,0,0,13,16,0,0,4,21,0,0,24,826,143,21,17,1002,22,10,28,1033,75,0,1107,19,10,0,0,28,12,0,12,36,5,0,37,17,3,0,0,19,3,0,3,23,7,0,24,30,7,0,0,45,10,0,10,51,10,0,60,853,154,21,17,1047,32,10,45,1086,85,0,1172,225,58,3,7,300,7,4,10,311,139,5,454,0,0,0,0,3,0,0,0,3,4,0,7,1081,214,26,24
CED219,27,6,0,27,25,7,3,0,34,5,0,5,39,0,0,47,1000,133,23,10,1162,30,4,39,1201,66,0,1273,193,49,3,6,246,12,0,13,261,85,0,350,0,0,0,0,6,0,0,0,6,0,3,13,1192,179,29,15,1415,48,6,49,1464,153,9,1628,226,22,9,0,253,4,0,10,262,24,0,284,215,38,5,0,253,0,0,0,256,20,0,275,10,0,4,0,21,0,0,0,21,8,0,22,0,0,0,4,4,0,0,0,4,0,0,3,448,66,12,9,534,9,5,8,539,50,0,590,10,0,0,0,10,3,0,3,9,0,0,9,8,0,0,0,8,0,0,3,12,0,0,11,15,4,0,0,15,5,0,3,21,0,0,24,466,71,13,9,551,14,3,16,564,51,0,612,116,18,0,0,138,3,0,3,145,50,0,194,0,0,0,0,0,0,0,0,0,0,0,0,583,83,15,7
CED220,24,5,0,28,25,9,0,0,33,3,0,3,36,5,0,38,1501,198,29,8,1736,31,7,39,1773,107,0,1886,246,43,4,5,300,3,0,0,300,51,0,353,0,0,0,4,5,0,0,0,5,0,4,7,1750,239,32,18,2038,27,10,37,2080,168,6,2249,343,39,11,4,393,12,3,10,407,30,0,440,371,80,9,0,452,4,0,4,453,30,0,485,19,0,6,0,24,3,0,7,26,3,0,30,0,0,0,5,3,0,0,0,3,0,0,3,734,117,22,7,876,14,6,18,897,67,0,964,8,0,0,0,6,0,0,0,6,0,0,6,11,0,0,0,8,0,0,0,14,3,0,17,18,5,0,0,20,0,0,0,19,3,0,27,746,115,24,7,893,12,6,22,920,73,0,988,164,45,8,4,217,4,0,0,217,56,0,279,0,0,0,0,0,0,0,0,0,0,0,5,913,163,31,8
CED221,31,3,0,31,29,16,0,0,48,7,0,8,53,6,0,58,1206,220,37,23,1482,28,14,45,1529,104,0,1636,382,126,10,17,537,27,12,36,570,178,5,751,4,0,0,0,7,0,0,0,8,0,6,13,1590,345,45,36,2024,60,22,81,2104,281,11,2394,350,42,6,4,401,3,3,10,407,27,0,435,239,61,3,4,304,7,3,8,314,19,0,336,17,10,5,0,28,0,0,0,27,4,0,36,3,0,0,4,3,0,0,0,3,4,0,9,609,109,13,8,740,13,8,23,759,54,0,809,4,0,0,0,8,0,0,0,10,5,0,14,8,4,0,0,16,0,0,0,13,4,0,15,12,4,0,0,20,3,0,3,27,10,0,36,624,112,13,7,758,13,8,21,780,64,0,840,223,72,14,8,312,11,8,24,336,147,5,483,0,0,0,0,0,0,0,0,0,0,8,6,844,185,24,22
CED222,34,3,0,37,43,14,0,0,54,5,0,8,64,12,0,72,1385,263,31,15,1703,39,13,49,1751,161,0,1911,302,71,16,7,407,12,9,18,423,175,3,600,0,0,0,0,4,0,0,0,4,3,10,11,1690,336,53,32,2111,51,16,63,2171,344,9,2528,391,57,12,0,460,18,8,19,486,71,0,562,235,70,10,4,318,8,0,8,331,38,0,363,21,0,4,0,22,0,0,0,23,8,0,28,0,0,0,14,16,0,0,0,16,0,0,16,645,130,26,17,822,26,8,32,853,122,0,965,8,0,0,0,9,3,0,3,16,0,0,20,11,0,0,0,11,0,0,3,18,3,0,17,20,4,0,0,20,3,0,4,32,8,0,36,665,132,26,17,841,32,8,34,875,125,0,1007,188,58,9,4,254,6,3,9,261,127,0,390,0,0,0,3,3,0,0,0,3,0,5,9,852,191,33,22
CED223,7,0,0,7,8,5,0,0,15,0,0,0,10,0,0,14,469,75,16,11,570,7,0,7,578,25,0,601,50,13,8,0,70,3,0,3,70,25,0,95,4,0,0,0,4,0,0,0,4,0,0,5,520,83,21,17,643,6,0,6,650,49,5,704,54,8,8,0,71,0,0,0,76,9,0,80,54,17,0,0,73,0,4,4,73,7,0,79,6,0,5,0,8,0,0,0,8,0,0,7,0,0,0,6,6,0,0,0,6,0,0,6,114,22,16,4,155,0,4,5,156,16,0,174,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,3,119,22,16,4,152,4,0,4,160,16,0,176,8,3,0,4,15,0,0,0,15,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,122,25,16,7
CED224,23,3,0,25,31,4,0,0,39,3,0,4,43,4,0,46,1518,215,39,21,1793,34,7,39,1828,89,7,1928,218,43,8,5,271,12,0,12,283,79,0,363,0,0,0,0,3,0,0,0,3,0,4,12,1738,255,44,23,2067,40,8,46,2121,171,7,2299,419,47,10,4,476,0,3,7,481,37,0,520,282,74,9,0,363,0,3,3,369,35,0,407,17,6,0,0,21,0,0,0,21,0,0,25,0,0,0,6,6,0,0,0,6,0,0,10,716,129,13,13,866,3,7,12,878,76,0,957,9,3,0,0,15,0,0,0,13,0,0,15,13,3,0,0,14,0,0,0,14,0,0,18,22,4,0,0,30,0,0,0,28,3,0,34,734,136,17,13,896,3,7,9,905,79,0,989,146,34,4,0,188,4,0,4,192,55,0,249,0,0,0,0,0,0,0,0,0,0,0,3,882,167,18,11
CED225,33,3,0,32,28,3,0,0,33,3,3,4,40,3,0,47,1619,210,48,7,1888,33,11,39,1929,115,0,2044,253,34,5,0,301,3,0,3,303,59,0,361,0,0,0,0,4,0,0,0,4,0,4,4,1878,246,53,13,2189,36,11,45,2231,176,3,2409,355,41,6,0,410,4,7,8,416,45,0,460,374,73,15,0,461,0,3,0,465,44,0,503,20,6,5,0,32,0,0,0,32,11,0,39,6,0,0,4,13,0,0,0,13,0,0,13,757,120,27,10,909,0,3,15,921,90,0,1007,4,0,0,0,4,0,0,0,8,0,0,10,8,0,0,0,9,0,0,0,12,0,0,13,11,0,0,0,14,0,0,0,16,0,0,24,770,119,27,10,919,0,8,13,936,96,0,1032,146,29,5,3,187,0,0,0,185,45,0,231,0,0,0,0,0,0,0,0,0,0,0,3,913,155,32,13
CED226,38,0,0,38,52,5,3,0,61,4,4,7,71,0,0,68,2392,286,40,22,2734,48,9,58,2792,182,4,2976,411,65,13,9,497,6,8,15,504,130,0,643,0,0,0,0,0,0,0,0,0,0,0,0,2803,352,47,25,3225,53,17,65,3297,318,8,3619,594,73,8,6,677,18,6,18,698,56,0,757,549,106,7,3,665,11,4,19,684,58,0,736,32,7,8,0,53,0,0,0,54,9,0,60,0,0,0,9,8,0,0,0,8,0,0,11,1180,193,18,10,1398,31,11,41,1437,120,0,1563,0,3,0,0,4,5,0,5,9,0,0,14,6,5,0,0,16,0,0,5,12,4,0,19,9,9,0,0,18,0,0,4,21,5,0,29,1188,199,18,12,1416,35,12,43,1464,126,0,1589,217,63,6,7,288,9,0,10,294,123,0,418,0,0,0,0,0,0,0,0,0,0,5,5,1402,253,29,18
CED227,26,0,0,23,25,10,0,0,36,4,0,4,36,0,0,38,1365,195,26,10,1592,24,7,28,1623,50,4,1677,231,40,5,6,284,8,0,9,293,50,0,344,0,5,0,0,3,0,0,0,3,0,0,5,1596,236,31,16,1880,34,5,43,1923,107,3,2031,290,39,13,0,337,3,0,4,341,25,0,371,250,53,16,0,313,0,0,0,321,15,0,335,25,0,6,0,28,0,0,0,28,0,0,27,4,0,0,11,8,0,0,0,8,0,0,8,563,87,32,6,690,9,0,5,703,43,0,742,9,0,0,0,7,0,0,0,7,0,0,7,9,7,0,0,16,0,0,0,16,0,0,15,12,5,0,0,21,0,0,0,20,0,0,22,575,97,28,6,712,5,0,7,724,39,0,767,99,19,0,9,130,4,0,3,132,46,0,179,0,0,0,0,0,0,0,0,0,0,0,0,675,114,34,20
CED228,36,0,0,33,45,11,0,0,61,14,0,14,75,7,0,84,1256,216,32,28,1527,46,16,59,1588,124,5,1716,298,72,15,15,398,11,8,16,414,153,3,572,0,0,0,3,7,0,0,0,7,0,4,6,1551,284,51,41,1932,56,23,76,2008,279,14,2298,282,44,0,5,334,4,3,8,344,27,0,375,235,53,7,0,295,10,3,15,307,41,5,351,19,3,10,0,34,0,0,0,34,4,0,32,0,0,0,9,9,0,0,0,14,4,0,21,545,96,17,12,674,16,5,25,695,82,0,779,7,5,0,0,12,0,0,0,17,6,0,18,10,5,0,0,18,0,3,9,22,0,0,19,12,13,0,0,25,5,3,7,37,8,0,42,561,108,17,9,702,19,7,33,726,90,0,818,156,35,11,6,211,9,0,9,222,82,0,306,0,0,0,0,5,0,0,0,5,0,0,5,718,147,31,21
CED229,3,5,0,9,8,4,0,3,16,0,0,0,21,5,0,17,797,132,19,8,960,22,9,26,985,63,4,1049,157,35,5,3,201,4,0,7,202,46,0,245,0,0,0,0,0,0,0,0,0,0,4,8,957,167,20,12,1158,26,6,35,1192,106,6,1302,181,29,4,0,215,8,3,4,220,21,0,242,202,48,0,6,258,8,0,6,265,22,0,285,11,0,3,0,15,0,0,0,15,0,0,15,4,0,0,0,4,0,0,0,4,0,0,4,395,84,11,7,492,13,5,18,505,44,0,548,3,0,0,0,9,0,0,0,9,0,0,9,7,0,0,0,7,0,0,0,7,0,0,9,10,0,0,0,12,0,0,0,9,0,0,16,402,84,11,7,500,13,5,18,521,41,0,564,109,29,4,0,139,0,0,0,137,27,0,167,0,0,0,0,0,0,0,0,0,0,4,4,515,109,11,7
CED230,6,0,0,6,9,0,0,0,9,0,0,4,11,0,0,14,528,52,6,11,601,0,0,5,602,30,5,636,49,15,0,3,71,0,0,0,69,31,0,99,6,0,0,0,6,0,0,0,6,0,0,4,580,67,14,15,669,0,6,3,669,61,0,733,72,5,0,0,76,0,0,0,82,3,0,85,64,8,5,0,73,5,0,5,75,3,0,76,4,0,0,0,5,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,135,12,5,0,158,4,0,4,159,13,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,12,5,0,158,4,0,4,161,13,0,175,15,3,0,0,23,0,0,0,22,8,0,34,0,0,0,0,0,0,0,0,0,0,0,0,150,20,5,0
CED231,22,6,0,23,35,4,0,0,44,7,4,6,54,6,0,55,1501,192,30,15,1740,36,10,45,1784,104,5,1894,236,43,9,8,296,6,3,9,305,55,0,364,0,0,0,0,0,0,0,0,0,0,0,0,1747,233,35,17,2039,45,14,51,2094,163,8,2258,339,40,7,0,391,5,0,9,397,30,0,427,312,62,13,4,384,3,0,4,387,36,0,425,13,0,4,0,19,0,0,0,19,4,0,17,5,0,0,7,16,0,0,0,16,0,0,15,673,107,22,12,813,9,0,11,819,73,0,894,11,0,0,0,16,3,0,6,22,0,0,22,8,0,0,0,5,0,0,0,5,0,0,8,20,8,0,0,25,3,0,6,24,0,0,30,692,109,22,12,830,9,0,15,850,71,0,920,127,29,9,5,164,0,5,5,168,54,0,228,0,0,0,0,0,0,0,0,0,0,0,0,820,140,29,13
CED232,22,0,0,22,27,5,0,0,37,0,0,0,40,0,0,41,1260,176,31,20,1490,20,6,28,1519,73,3,1591,195,28,6,5,232,0,3,8,236,45,0,282,0,0,0,0,0,0,0,0,0,0,6,3,1451,204,34,27,1724,26,8,31,1758,124,5,1885,271,32,6,0,308,3,0,4,312,20,0,330,266,37,0,0,307,0,0,6,309,16,0,325,22,0,0,0,27,0,0,0,27,3,0,24,0,0,0,3,3,0,0,0,3,0,0,8,554,73,13,5,643,0,0,8,650,37,0,685,0,0,0,0,6,0,0,0,7,0,0,7,16,0,0,0,16,0,0,0,14,0,0,17,14,0,0,0,19,0,0,5,22,0,0,22,570,75,14,5,662,3,3,8,667,36,0,707,81,8,0,0,88,0,0,0,90,20,0,110,0,0,0,3,3,0,0,0,3,0,5,3,646,85,14,5
CED233,12,5,0,12,12,0,0,0,16,0,7,7,15,4,0,20,512,92,9,9,620,17,4,21,643,61,3,710,64,21,4,4,90,8,0,7,104,52,0,150,0,0,0,0,3,0,0,0,3,0,5,7,576,117,14,13,717,20,10,28,747,110,6,863,110,16,0,3,130,0,0,0,130,14,0,144,79,27,3,0,104,4,0,4,112,11,0,121,4,0,3,0,11,0,0,0,11,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,194,44,6,7,247,8,3,3,253,23,0,280,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,3,6,7,0,0,7,4,0,0,0,5,0,3,6,6,0,0,6,199,42,6,7,249,6,9,11,263,23,0,291,44,18,0,0,68,3,0,3,65,31,0,102,0,0,0,0,0,0,0,0,0,0,6,3,243,63,6,5
CED234,30,8,0,37,33,6,0,0,35,4,4,8,44,16,0,54,1817,301,37,19,2185,50,26,76,2258,188,6,2445,357,73,9,3,444,15,7,20,464,95,0,559,0,0,0,0,4,0,0,0,4,0,0,4,2180,378,42,26,2632,64,31,93,2722,282,4,3011,478,69,20,3,567,10,5,14,576,39,0,618,449,133,10,9,598,9,6,19,612,50,0,665,28,7,8,0,41,0,0,0,41,7,0,48,4,0,0,3,8,0,0,0,3,0,0,3,963,211,32,7,1211,24,6,32,1244,98,0,1340,4,0,0,0,9,3,0,7,12,0,0,11,12,0,0,0,13,0,5,4,17,5,0,25,14,0,3,0,21,4,5,9,29,4,0,34,974,212,30,11,1231,28,12,43,1271,107,0,1377,234,53,4,10,301,8,7,9,318,119,0,433,0,0,0,0,0,0,0,0,0,0,0,3,1212,264,39,17
CED235,4,0,0,4,7,0,0,0,7,0,0,0,7,0,0,10,564,91,14,4,675,3,3,4,683,49,0,725,62,7,5,0,75,4,3,9,86,24,0,112,0,0,0,0,0,0,0,0,0,0,3,3,618,102,26,4,753,4,4,9,762,73,0,843,93,20,0,0,117,0,0,0,113,3,0,121,95,19,4,3,120,0,0,0,120,5,0,131,4,4,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,196,37,3,3,246,0,0,0,245,11,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,37,3,3,247,0,0,0,244,19,0,262,28,10,0,0,39,0,0,0,39,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,225,51,3,3
CED236,4,0,0,5,6,0,0,0,6,0,0,0,6,0,0,8,628,62,27,8,722,10,3,12,729,27,0,760,61,15,3,5,82,0,7,9,87,62,3,154,0,0,0,0,0,0,0,0,0,0,5,5,686,72,28,12,802,12,9,20,817,100,3,921,82,10,0,0,96,0,0,0,96,3,0,95,83,13,9,4,104,0,0,0,108,8,0,116,11,0,5,0,8,0,0,0,8,0,0,9,4,0,0,0,3,0,0,0,3,0,0,3,170,25,14,9,215,0,0,0,218,13,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,25,14,9,215,0,0,0,218,13,0,230,26,4,5,0,31,0,0,0,29,26,0,58,0,0,0,0,0,0,0,0,0,0,0,0,195,33,8,5
