CED_CODE_2021,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
CED210,10,26,0,4,0,0,0,0,0,39,54,418,14,4,13,3,0,3,4,523,451,1003,117,94,137,104,184,150,39,2278,17,48,0,0,8,3,7,3,0,91,114,370,29,49,36,9,10,9,3,629,56,96,6,17,22,0,3,0,0,211,1349,3410,548,478,485,289,259,317,75,7208,3,4,3,0,0,0,4,0,0,16,260,325,295,164,96,80,104,94,23,1444,424,331,499,379,188,127,200,168,26,2344,1045,346,4973,691,368,374,1071,1141,217,10226,30,23,55,36,16,33,73,91,3,360,73,45,57,51,13,38,59,54,3,404,31,45,27,20,8,9,19,21,7,192,58,55,101,42,23,26,79,89,87,564,3981,6538,6744,2033,1429,1090,2079,2147,493,26534,4,81,0,5,9,0,0,0,0,92,32,366,9,10,22,0,0,0,3,442,342,1499,65,169,192,67,18,59,21,2425,23,117,0,4,3,6,0,0,0,161
CED211,3,29,0,0,3,0,0,0,0,39,93,511,10,10,13,8,0,0,6,654,929,2104,165,90,298,137,66,87,52,3934,30,74,8,3,13,3,8,3,0,142,190,532,44,47,48,18,9,7,6,918,78,103,16,20,21,11,0,0,3,256,2191,4973,716,475,871,471,272,297,147,10409,3,0,0,6,0,0,4,0,0,20,399,426,349,177,155,111,94,110,30,1843,566,540,553,340,240,177,144,195,33,2797,1181,407,4626,448,413,387,569,756,157,8950,37,24,51,33,23,32,38,45,3,297,114,76,99,56,44,42,49,69,13,561,42,58,33,15,20,11,20,19,8,225,58,76,91,41,37,35,42,48,77,502,5924,9941,6780,1766,2192,1444,1315,1647,535,31542,12,56,0,4,4,3,0,0,0,84,59,430,3,11,18,6,0,0,4,542,612,2524,71,222,549,127,16,45,52,4204,26,104,0,11,15,3,0,7,4,181
CED212,8,18,0,0,5,0,0,0,0,33,30,213,0,3,11,0,5,7,0,274,446,674,52,42,90,41,35,22,22,1419,15,37,0,0,0,3,3,0,0,55,112,269,22,39,34,14,13,6,3,523,45,58,12,5,11,9,3,4,3,157,1339,2554,428,367,383,302,141,190,73,5785,4,0,0,7,3,0,0,4,0,19,375,356,310,171,126,96,99,96,16,1650,579,435,531,367,222,196,170,186,44,2733,1441,454,6561,471,450,506,1029,1245,228,12381,43,26,73,22,23,41,47,59,3,347,112,66,96,59,39,54,86,59,9,582,38,47,37,15,9,6,20,21,11,207,70,68,95,37,30,38,75,81,79,562,4672,5268,8235,1613,1435,1309,1727,1972,494,26723,8,59,0,0,0,0,0,0,0,74,39,181,0,8,18,0,0,0,3,253,303,1327,27,102,139,42,6,21,21,1985,15,67,0,4,8,0,0,0,7,107
CED213,9,15,0,0,0,0,0,0,0,22,36,173,4,0,4,0,0,0,0,225,354,558,36,24,54,20,12,16,11,1076,17,16,0,0,4,0,0,0,0,47,115,254,24,36,18,11,3,15,5,485,38,39,10,11,4,3,0,4,4,109,1300,2218,338,296,237,205,80,157,74,4903,0,0,9,4,0,0,0,0,0,16,428,326,267,146,78,114,54,73,17,1510,501,317,429,281,123,128,83,132,25,2025,1659,390,5978,510,329,438,720,1059,215,11303,43,13,66,31,14,27,17,60,10,280,104,56,100,46,23,40,53,59,3,471,27,36,31,8,7,7,6,16,0,142,96,46,111,41,17,51,57,86,68,569,4723,4467,7413,1439,918,1042,1084,1680,428,23183,11,41,0,4,5,0,0,0,0,58,32,169,0,4,5,0,0,3,3,220,277,1019,12,74,98,20,4,9,16,1531,14,65,0,12,9,0,0,3,0,98
CED214,3,22,3,5,4,0,0,0,0,40,71,402,9,4,12,0,3,4,4,515,656,1858,243,175,341,276,440,280,95,4365,19,56,15,7,12,16,15,12,5,143,128,414,19,28,58,16,19,19,0,707,47,96,9,20,17,0,8,3,0,199,1824,4708,978,635,1129,515,696,639,187,11300,0,3,8,6,3,6,11,0,3,41,216,311,374,142,137,86,180,125,21,1591,385,388,655,339,275,165,325,311,53,2892,574,298,2609,502,397,256,835,709,148,6337,37,18,71,56,33,33,60,85,3,401,61,54,103,54,66,39,121,80,10,593,28,54,47,18,19,19,46,40,11,283,61,75,112,46,50,42,129,108,156,782,4123,8754,5256,2027,2553,1469,2885,2421,704,30186,11,56,0,0,10,0,0,0,0,83,58,417,9,12,19,3,0,4,4,532,549,2316,100,277,482,157,73,156,37,4151,23,91,3,9,19,12,0,4,3,173
CED215,13,34,0,0,8,0,5,0,0,60,101,481,15,9,15,3,7,8,4,640,1451,2802,307,177,577,296,369,147,116,6245,50,95,8,9,13,15,15,3,8,210,196,411,41,46,64,26,18,19,7,832,67,109,13,18,21,5,7,3,0,247,2701,5591,890,633,1087,526,735,418,183,12767,0,0,13,5,5,0,15,5,0,46,409,384,397,172,163,130,212,130,37,2022,671,550,674,339,308,180,472,240,76,3516,994,399,3785,450,423,331,958,792,183,8318,31,33,43,35,22,24,43,41,5,277,112,56,93,57,56,53,115,63,19,627,77,84,52,25,30,21,43,29,16,364,93,94,89,34,49,49,99,81,163,761,6971,11118,6430,1996,2832,1662,3104,1999,827,36933,11,67,0,3,7,3,0,0,0,85,68,432,11,10,23,4,0,0,5,550,893,2712,135,456,851,217,58,116,95,5533,34,129,8,23,39,8,3,0,0,240
CED216,0,20,0,0,0,0,0,0,0,23,24,119,7,0,0,0,0,0,0,164,186,419,29,13,29,16,10,7,13,726,4,24,0,3,0,0,0,0,0,37,83,168,14,29,17,6,3,5,3,328,29,41,12,7,3,0,0,0,0,101,678,1625,216,204,164,88,73,126,37,3222,9,3,4,0,0,0,4,6,3,26,231,218,183,120,65,34,44,66,24,978,371,285,282,274,146,83,104,102,33,1674,1589,378,5522,611,392,420,1458,1433,235,12034,42,20,72,37,18,38,52,94,7,379,89,44,61,53,18,34,74,61,7,449,24,24,30,11,3,6,12,28,5,142,111,58,106,42,17,37,99,134,72,663,3473,3437,6535,1421,866,757,1934,2058,447,20931,0,34,0,3,0,0,0,0,0,38,16,123,3,5,6,0,0,0,0,153,163,813,19,78,57,17,4,14,0,1164,6,60,0,5,4,0,0,0,3,74
CED217,22,33,0,0,7,4,0,0,0,65,185,725,9,12,20,7,0,4,4,968,1717,2351,115,79,267,161,63,67,84,4900,65,79,11,4,8,10,4,0,0,181,304,581,40,40,74,29,12,14,14,1114,74,85,7,16,17,13,0,3,0,215,4192,6495,596,453,904,665,175,238,190,13909,5,6,7,0,0,0,0,0,0,16,593,509,217,122,128,115,46,56,26,1815,579,453,322,199,152,190,64,84,29,2080,941,262,2043,243,180,268,188,310,83,4522,34,21,16,25,17,26,9,13,6,160,143,90,57,51,24,77,16,29,5,498,69,103,32,21,12,17,6,15,6,273,116,109,56,25,27,36,18,27,104,508,9034,11902,3521,1279,1829,1617,596,877,557,31214,39,63,0,0,7,7,0,0,0,123,135,655,9,7,29,3,4,0,11,845,1167,2766,35,182,480,108,9,23,76,4845,54,166,3,11,18,5,0,0,4,263
CED218,8,17,0,0,3,0,0,0,0,28,27,170,9,3,7,0,0,0,4,222,504,1170,134,120,228,94,239,90,53,2620,25,65,3,0,14,7,6,0,4,127,93,216,15,27,31,16,16,8,3,428,20,45,9,7,10,5,5,0,0,98,1411,3323,763,436,951,419,701,412,149,8560,8,0,7,0,3,4,8,6,0,35,296,246,375,144,175,103,250,119,26,1737,492,342,642,277,327,172,476,219,63,3010,824,288,4362,433,498,322,1185,987,219,9103,18,12,68,26,48,33,72,63,9,346,79,65,123,77,87,59,133,84,20,729,46,67,37,16,23,16,43,22,5,277,68,61,109,53,49,37,98,87,129,693,3914,6080,6645,1629,2442,1284,3241,2097,687,28020,3,32,4,3,10,0,0,0,0,59,15,162,8,4,11,0,0,3,0,198,281,1318,60,263,366,111,30,70,50,2549,22,97,0,16,19,0,0,5,0,164
CED219,5,14,0,0,4,0,0,0,0,23,25,135,6,4,6,0,0,0,0,183,324,676,83,101,140,57,137,41,25,1580,14,24,3,5,5,3,4,0,0,58,63,175,26,30,29,11,13,5,8,359,28,49,11,8,13,5,3,0,0,114,812,2011,432,392,432,241,374,229,69,4992,4,0,9,3,9,5,10,0,0,34,272,237,284,155,156,84,191,113,27,1524,434,344,508,376,240,138,438,213,42,2752,1222,416,6131,638,615,428,1747,1316,282,12796,38,5,63,45,31,42,98,80,3,407,94,32,102,57,53,38,144,75,17,612,33,34,50,16,16,11,38,13,6,216,62,56,108,45,51,37,109,102,97,656,3425,4199,7806,1882,1797,1119,3320,2204,567,26305,0,27,0,3,5,0,0,0,0,34,16,130,3,0,3,7,0,0,3,160,198,982,50,183,189,83,23,42,26,1779,15,59,0,8,9,3,0,3,0,98
CED220,24,62,0,0,4,3,0,0,0,94,169,1154,15,5,19,7,4,9,9,1390,1743,3479,191,140,398,244,122,131,101,6551,59,106,7,3,15,3,5,9,3,212,325,675,39,37,91,28,7,17,18,1240,71,122,4,14,30,7,3,0,5,256,4233,8955,803,619,1295,886,247,353,265,17651,6,8,7,3,4,0,0,4,0,30,431,429,195,107,125,137,50,60,17,1563,493,494,369,237,198,186,73,149,23,2227,630,274,1558,303,198,285,141,276,62,3730,28,25,26,24,23,37,16,20,4,193,104,76,54,36,45,70,22,35,12,453,72,108,34,28,21,27,4,23,8,321,103,136,55,21,27,34,22,36,110,541,8494,16099,3365,1582,2491,1952,724,1105,655,36459,27,98,0,8,14,0,0,0,5,155,153,951,8,11,29,8,0,5,8,1169,1273,4077,108,293,715,203,29,71,90,6863,60,181,0,9,32,10,0,3,0,298
CED221,0,12,4,0,4,0,0,0,0,23,20,154,3,14,3,0,8,4,4,209,478,1093,189,144,319,127,291,130,54,2828,21,36,6,5,13,3,15,10,3,115,52,160,25,34,32,12,28,12,3,363,20,53,5,11,9,0,6,4,0,110,989,2483,802,427,697,336,772,497,119,7122,4,0,16,4,7,5,10,9,0,47,294,252,476,159,155,126,342,177,34,2011,518,305,834,496,349,226,670,364,63,3828,1050,302,5873,589,530,459,1741,1358,257,12172,36,14,108,23,44,31,114,88,14,480,87,35,144,69,52,43,128,98,8,671,40,36,73,21,19,21,51,30,6,293,83,52,144,48,41,33,160,104,141,808,3687,4998,8701,2042,2274,1426,4352,2888,703,31081,3,29,5,0,4,3,0,0,0,38,23,123,3,10,6,0,3,0,0,175,238,1208,100,380,377,153,39,148,40,2671,12,71,3,23,13,7,6,3,0,126
CED222,14,23,0,0,5,0,0,0,0,40,80,569,16,8,14,6,9,6,3,720,852,2386,401,172,484,354,483,467,104,5699,31,64,11,7,15,12,12,3,4,160,120,340,44,40,43,18,18,10,6,641,55,75,5,8,13,5,4,3,0,182,1923,5025,1122,604,1170,654,806,844,208,12364,4,3,10,3,0,3,5,6,0,36,259,310,398,128,176,115,189,192,36,1806,440,369,833,331,274,227,401,421,59,3358,669,258,3287,445,313,304,787,828,158,7052,31,18,62,24,37,25,61,64,5,327,98,48,123,54,53,63,86,122,12,662,44,68,76,19,19,25,57,57,3,370,66,94,139,42,36,51,113,138,207,878,4674,9658,6533,1899,2658,1854,3037,3183,809,34303,14,48,4,7,7,0,3,0,0,86,71,478,15,15,17,0,0,8,4,607,559,2433,162,446,689,227,81,215,91,4897,23,90,8,10,19,8,0,4,9,175
CED223,3,8,0,0,0,0,0,4,0,23,43,150,7,0,3,3,0,3,3,220,289,479,23,37,33,21,23,21,3,928,8,34,0,3,0,0,0,0,0,53,130,301,23,52,21,12,9,14,0,569,34,50,10,16,6,3,0,3,0,121,1043,1809,273,282,162,105,106,190,41,4015,0,0,0,0,0,0,0,0,0,6,431,242,224,149,68,63,63,70,21,1330,489,323,356,346,137,97,125,155,39,2069,2131,438,5886,685,415,477,1484,1531,226,13271,47,14,75,42,13,37,60,105,6,404,105,39,60,79,21,37,76,69,7,493,30,23,24,16,10,7,16,29,5,146,137,39,106,47,21,48,118,126,101,744,4928,3947,7070,1760,912,908,2077,2323,459,24380,5,37,0,3,3,0,0,0,0,50,33,165,3,5,4,0,0,0,3,220,257,972,25,90,99,25,3,21,11,1503,19,56,0,9,5,4,0,0,0,94
CED224,9,41,0,0,0,0,0,0,0,48,72,359,10,4,13,3,5,0,4,469,810,1449,126,80,204,99,54,48,23,2907,26,79,5,0,8,9,3,0,0,129,190,372,25,39,55,23,12,16,3,738,57,104,7,13,14,9,4,0,0,197,2343,4450,671,481,774,522,297,285,126,9957,4,0,10,3,0,0,0,4,0,24,468,421,351,160,160,134,93,109,29,1922,647,513,535,290,276,218,172,181,38,2875,1263,417,4575,394,389,377,592,696,166,8869,32,17,63,30,21,33,38,49,4,286,120,92,88,43,44,54,58,67,6,578,49,62,41,20,10,11,25,21,9,245,96,79,88,27,43,43,47,41,104,574,6186,8459,6591,1604,2016,1530,1400,1517,517,29820,16,66,0,5,7,0,0,0,0,88,59,364,4,11,15,0,0,0,0,456,584,2124,66,170,413,97,16,39,30,3538,31,111,4,4,20,3,0,0,0,180
CED225,19,38,0,0,5,0,0,0,0,59,147,845,6,8,18,9,5,3,3,1052,1047,2081,146,91,248,96,93,55,48,3908,37,64,3,0,0,0,0,0,5,118,244,613,32,47,73,22,7,13,10,1067,78,102,14,18,22,9,3,6,3,249,2606,5388,677,546,773,410,235,292,130,11051,6,0,0,3,0,0,0,0,0,15,426,499,289,188,136,102,65,91,20,1808,574,491,500,291,238,152,110,133,31,2519,1189,409,4230,442,365,323,464,577,132,8131,32,19,58,28,23,26,27,36,4,252,112,77,72,47,46,65,23,54,8,507,44,82,31,16,18,19,6,14,3,230,67,85,75,30,33,38,38,38,65,476,6623,10798,6126,1759,2001,1276,1081,1323,454,31443,20,78,0,3,9,0,0,0,0,116,124,741,13,12,38,0,0,4,5,943,769,2753,74,188,435,77,7,36,56,4388,23,137,3,8,18,0,0,5,3,191
CED226,22,61,0,0,10,3,3,0,0,95,213,1400,14,5,39,8,5,8,12,1712,1879,3447,153,122,412,220,71,93,104,6501,79,152,4,3,20,5,7,6,10,273,333,711,42,27,93,46,3,12,9,1272,84,103,6,8,14,12,0,5,5,231,4061,8388,612,503,1102,774,198,327,241,16204,3,4,3,0,6,0,5,0,0,20,441,414,205,99,95,125,56,70,25,1542,450,379,286,194,170,167,76,117,22,1853,616,235,1362,233,156,221,111,226,58,3218,34,19,28,25,15,13,20,28,3,182,104,64,36,34,35,64,16,23,5,394,50,108,21,18,18,24,8,14,15,282,74,124,33,19,25,37,11,18,78,430,8435,15602,2813,1306,2200,1730,585,944,589,34209,28,84,3,5,9,3,0,0,0,135,174,1132,9,7,50,5,3,3,12,1393,1313,3879,93,255,651,185,8,41,71,6500,67,167,6,4,34,4,0,0,4,292
CED227,6,14,0,0,0,0,0,0,0,25,34,258,7,5,0,3,5,0,0,315,530,1190,177,105,200,108,163,96,54,2625,21,41,0,3,12,8,12,3,0,93,102,236,17,30,28,3,15,15,5,445,44,55,7,16,10,6,4,3,0,141,1233,2790,585,390,557,313,454,375,96,6797,4,4,5,4,0,0,6,5,0,37,401,303,421,164,132,97,243,145,30,1935,645,430,732,389,253,188,456,270,46,3418,1544,445,6376,463,498,490,1410,1278,261,12764,35,23,70,32,34,41,67,65,3,370,94,46,117,65,44,44,99,70,12,585,44,55,41,19,23,13,54,43,4,291,103,69,114,38,25,35,85,72,106,647,4838,5954,8680,1723,1813,1348,3074,2426,620,30476,3,36,4,0,7,0,0,0,0,54,27,183,7,5,15,4,0,0,0,248,259,1454,103,295,327,101,30,82,31,2674,10,88,0,7,13,4,0,0,4,130
CED228,3,15,3,0,0,0,4,0,0,35,54,307,8,7,16,3,8,5,3,435,970,2643,430,246,669,286,569,264,126,6205,43,94,16,5,34,9,18,7,6,238,93,243,25,39,52,17,34,15,7,527,24,82,6,9,12,4,4,3,3,144,1423,4106,948,544,957,478,1120,545,181,10309,9,0,10,4,3,4,15,4,0,48,268,260,443,153,182,89,403,148,27,1974,500,362,785,418,362,191,897,296,63,3869,766,325,4350,608,541,380,1681,1125,225,10015,28,12,35,46,30,40,118,87,3,399,53,43,104,68,59,43,175,83,13,650,45,84,63,25,22,22,83,48,9,409,54,91,113,45,52,50,186,81,198,874,4343,8677,7338,2237,2987,1611,5328,2716,865,36105,5,42,0,4,5,0,0,0,0,60,23,176,8,10,13,3,5,4,5,251,433,2013,192,668,845,274,100,197,100,4828,14,93,3,28,22,8,3,6,0,189
CED229,19,52,6,4,6,4,0,0,5,96,158,1070,12,15,25,3,5,0,9,1298,1809,4143,232,187,489,308,147,132,142,7590,55,122,9,5,9,7,3,8,8,226,300,689,39,41,87,39,10,15,13,1232,95,125,9,13,29,4,3,4,0,289,4285,9171,949,825,1336,879,315,602,288,18648,3,0,6,7,0,0,0,0,0,26,500,630,278,160,133,133,56,94,41,2024,617,575,515,317,269,207,119,188,43,2855,841,403,2081,422,319,298,220,369,108,5052,43,36,21,45,17,36,19,28,3,251,97,129,70,52,46,67,30,29,9,530,78,135,59,25,18,31,18,32,19,412,104,168,60,51,42,40,34,59,131,694,9018,17464,4344,2163,2832,2055,979,1564,811,41229,36,109,4,0,20,4,0,0,0,174,168,1003,15,19,31,8,0,0,9,1260,1552,4709,165,343,828,254,31,79,128,8091,60,185,0,24,29,13,0,7,10,315
CED230,0,6,5,0,0,0,0,0,0,7,27,101,0,0,5,0,0,0,3,141,154,314,29,37,32,13,15,29,11,631,3,14,0,0,3,0,0,0,0,32,74,183,15,24,10,10,6,9,0,331,22,46,8,5,3,5,0,0,4,100,798,1422,184,194,143,72,67,209,21,3115,0,0,0,4,3,0,3,7,0,23,411,167,116,142,45,52,58,80,16,1091,502,265,250,296,89,75,110,172,36,1794,2834,400,4790,549,329,485,1445,1465,247,12537,85,12,62,39,23,48,72,117,10,465,134,22,50,50,17,43,67,98,7,489,35,16,14,14,10,5,8,27,7,133,220,50,109,41,23,47,128,219,125,956,5297,3020,5623,1401,725,854,1989,2440,479,21827,0,18,0,0,0,0,0,0,0,25,12,84,0,6,7,0,0,0,0,115,164,691,14,51,44,8,0,16,9,1000,10,34,0,7,0,0,0,0,0,59
CED231,21,38,0,0,7,3,0,0,0,72,107,586,8,6,18,0,0,0,3,747,881,2040,134,115,257,101,72,73,59,3732,46,76,4,6,4,9,0,5,0,146,208,526,24,38,70,10,5,18,12,920,65,92,4,20,21,3,0,0,0,213,2529,5512,655,519,1048,484,258,331,142,11475,3,5,9,3,0,3,0,0,0,27,371,381,316,160,163,86,76,100,27,1673,558,467,458,256,257,135,140,153,42,2467,977,336,3368,377,376,302,557,650,137,7087,44,23,35,30,23,20,28,50,0,258,91,52,70,61,48,52,49,55,10,494,48,46,28,9,18,15,8,16,3,193,86,99,72,34,36,30,55,48,99,559,6038,10287,5184,1627,2359,1256,1262,1499,548,30061,22,85,0,6,14,0,0,0,0,132,100,626,3,9,31,3,0,0,9,783,764,2681,57,168,437,95,29,50,49,4322,44,131,3,6,19,4,0,0,3,215
CED232,7,17,0,0,0,0,0,0,0,37,62,251,7,11,7,0,0,0,0,352,545,992,122,89,175,52,91,59,32,2149,22,45,6,9,6,0,6,0,4,95,146,287,23,45,41,15,10,4,6,576,52,83,4,10,13,0,0,0,4,178,1381,2709,465,445,450,257,283,245,77,6304,7,4,9,4,0,0,4,0,4,35,418,375,335,166,154,79,132,99,26,1790,573,385,571,413,222,136,275,179,41,2788,1616,482,6915,572,434,461,1259,1183,274,13201,48,16,56,33,33,36,59,59,3,344,95,54,99,73,36,49,94,80,15,605,34,54,44,18,8,7,13,15,5,202,63,56,118,49,24,34,70,72,84,562,5073,5813,8775,1938,1604,1146,2294,2001,567,29211,3,47,0,3,4,5,0,0,0,66,52,242,4,14,24,0,3,3,4,345,383,1432,48,189,245,60,11,43,34,2447,21,107,4,19,9,3,5,4,0,168
