CED_CODE_2016,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
CED210,3893,139,5,4041,36,5,3,0,45,9,0,9,52,3,0,63,102,11,3,3,126,8,3,16,136,0,3,146,138,25,6,6,171,16,3,24,191,11,3,202,3415,441,81,42,3982,85,20,104,4087,151,5,4245,1170,188,34,35,1421,54,20,72,1494,232,3,1725,9,0,0,0,9,0,0,0,9,0,8,22,4602,629,116,72,5418,137,35,177,5593,379,19,5990,610,86,9,11,707,21,11,29,735,50,3,788,1264,130,24,8,1430,22,3,25,1451,51,0,1505,39,3,7,0,53,0,0,0,53,3,0,53,8,0,0,17,24,0,0,0,24,0,0,21,1917,219,43,35,2207,36,13,50,2257,104,5,2374,23,3,0,0,28,9,0,9,37,4,0,37,49,3,0,3,58,5,3,6,61,0,3,63,73,6,0,3,86,8,3,13,98,3,3,107,1987,226,47,35,2297,47,16,64,2356,112,10,2477,483,89,15,18
CED211,5175,176,0,5349,53,18,3,0,73,13,0,16,83,0,0,83,155,21,3,0,180,3,0,10,189,0,0,191,208,39,3,0,250,16,4,23,272,0,0,278,4688,527,69,57,5342,84,23,108,5448,177,0,5627,1428,162,21,24,1637,54,5,64,1699,159,4,1860,3,0,0,3,11,0,0,0,11,0,10,20,6119,694,94,80,6980,143,29,170,7156,337,17,7510,825,116,7,9,953,30,3,31,982,55,0,1035,1652,162,19,13,1840,18,9,22,1862,42,0,1910,33,3,12,3,47,0,0,0,45,3,0,51,17,0,0,11,31,0,0,0,32,3,0,37,2525,272,32,42,2871,46,12,60,2931,101,3,3034,14,4,3,0,23,4,0,4,31,0,0,32,82,10,3,0,93,6,0,8,101,0,0,104,95,14,4,0,115,11,0,12,128,3,0,135,2617,292,33,38,2986,58,16,75,3058,106,3,3170,595,60,3,10
CED212,4529,180,12,4717,28,7,0,3,37,0,0,0,43,0,0,41,135,10,0,6,154,7,3,16,165,6,0,174,164,18,0,11,191,11,3,14,205,13,0,215,4088,450,66,62,4663,65,10,74,4734,192,12,4936,1190,135,22,24,1374,33,5,35,1411,141,4,1555,4,0,0,5,16,0,0,0,16,0,8,19,5283,588,89,94,6047,91,12,108,6152,334,27,6514,779,96,5,4,878,23,3,23,902,42,0,947,1383,130,4,13,1532,21,3,22,1556,44,0,1598,37,11,21,0,67,0,0,0,67,3,0,69,9,4,0,9,16,3,0,3,18,0,0,25,2214,230,29,20,2497,43,4,46,2547,92,3,2638,19,3,0,0,21,9,0,9,26,0,0,30,90,3,0,3,95,5,0,5,102,0,0,100,103,5,3,3,116,15,0,15,132,0,0,130,2317,243,32,27,2614,54,9,61,2677,98,3,2772,486,81,18,14
CED213,4633,202,10,4848,20,3,0,0,24,5,0,5,28,6,0,37,126,16,0,0,148,14,0,14,158,7,0,162,139,22,0,0,166,20,0,20,185,12,0,194,4106,464,93,84,4744,71,4,80,4820,216,10,5047,1286,182,20,43,1527,25,3,25,1557,139,4,1705,9,0,0,0,13,0,0,0,13,0,23,35,5407,641,114,128,6291,93,5,103,6389,361,35,6782,718,95,10,4,830,12,3,21,847,39,0,890,1576,210,28,20,1836,33,0,30,1863,61,0,1929,49,3,18,0,69,0,0,0,69,3,0,70,24,0,0,30,57,0,0,0,57,3,0,63,2359,318,52,56,2786,46,6,52,2835,107,5,2948,22,0,0,0,23,0,0,0,27,3,0,32,48,11,0,0,65,4,0,4,68,3,0,71,76,13,0,0,90,8,0,8,97,8,0,101,2437,325,51,61,2877,52,6,58,2931,120,5,3056,510,91,11,22
CED214,4800,197,5,5002,59,10,0,3,75,17,0,20,93,12,0,109,118,24,0,3,148,19,0,17,167,4,0,171,180,32,3,7,225,33,3,40,262,15,0,276,4220,564,54,61,4904,131,24,157,5063,211,5,5277,1240,279,25,46,1590,81,8,88,1681,278,8,1964,10,7,0,7,28,0,0,0,28,0,18,46,5474,849,80,115,6523,210,31,239,6763,486,33,7287,747,103,4,12,862,19,5,20,888,64,0,952,1087,124,10,11,1231,18,8,24,1257,48,0,1307,21,6,5,0,33,0,0,0,33,4,0,37,14,4,0,11,24,0,0,0,27,4,0,29,1865,231,25,31,2158,37,12,47,2205,119,0,2325,30,6,0,0,45,12,0,12,54,3,0,56,48,15,0,0,63,12,0,12,74,6,0,78,75,25,0,0,105,23,0,23,127,5,0,131,1947,257,26,31,2257,57,12,69,2325,126,0,2453,484,92,14,17
CED215,3735,192,5,3921,34,16,0,0,47,6,0,11,57,8,0,65,92,17,5,3,110,18,14,29,137,5,0,138,123,30,4,3,154,27,14,35,191,13,0,204,3261,407,90,54,3814,87,28,115,3925,205,6,4131,1084,128,29,41,1278,77,10,83,1364,236,0,1599,7,3,0,9,17,0,0,0,19,0,12,27,4350,537,111,103,5107,156,36,200,5303,435,13,5757,620,73,10,7,707,20,9,28,734,31,3,776,1199,138,28,20,1388,22,3,25,1411,82,0,1494,42,14,15,4,70,3,0,3,75,13,0,85,17,0,0,20,41,0,0,0,37,0,0,42,1880,226,52,42,2208,43,9,57,2264,123,3,2392,20,14,0,0,34,6,3,10,37,7,0,47,35,10,0,0,45,4,0,11,54,0,0,54,51,23,0,0,79,11,3,18,96,7,0,96,1936,244,52,46,2282,61,17,75,2358,129,3,2485,413,57,13,21
CED216,5732,166,8,5909,53,3,0,0,58,11,0,11,63,0,0,71,179,10,0,0,188,8,0,8,197,7,0,200,234,11,0,0,242,15,0,15,262,4,0,269,5347,436,50,48,5892,91,16,109,5994,176,8,6178,1488,87,14,28,1615,35,5,37,1657,90,0,1749,7,0,0,3,9,0,0,0,9,0,3,12,6840,525,69,74,7513,122,18,145,7656,268,14,7937,1226,114,9,10,1353,29,9,36,1383,64,3,1454,1910,137,8,17,2067,24,8,32,2103,49,0,2155,22,3,5,0,34,0,0,0,31,0,0,36,22,4,0,10,44,0,0,0,39,0,0,43,3181,257,23,34,3498,54,12,65,3557,122,3,3686,36,0,0,0,36,7,0,7,43,0,0,42,117,11,0,0,123,3,0,3,131,5,0,131,149,6,0,0,159,13,0,13,172,3,0,175,3331,266,23,34,3653,63,12,78,3729,124,3,3859,797,55,9,14
CED217,6679,319,17,7016,134,21,3,6,163,36,3,44,210,16,0,224,261,45,0,8,320,26,14,39,356,12,0,376,394,68,4,17,478,61,23,85,566,30,0,592,6055,704,87,148,6997,205,41,247,7249,346,20,7609,2590,471,66,124,3256,152,22,172,3431,629,14,4074,22,4,0,13,37,0,0,0,42,3,57,97,8672,1182,159,283,10295,360,62,424,10716,972,89,11779,1395,133,19,12,1557,37,15,53,1613,86,0,1698,1607,240,18,15,1881,29,8,35,1916,92,4,2011,47,8,16,0,79,4,0,3,81,3,0,85,17,14,0,33,64,7,0,7,77,3,3,84,3066,398,54,65,3586,84,20,100,3688,185,6,3883,57,11,4,3,77,30,0,31,109,4,0,114,107,25,0,6,143,16,3,24,166,13,0,180,170,40,4,11,220,42,9,48,271,15,0,288,3237,438,58,77,3805,125,24,150,3956,201,6,4172,1095,235,34,32
CED218,4172,103,3,4273,68,3,0,0,65,12,0,12,79,3,0,82,122,7,0,0,120,3,3,3,126,3,0,132,182,5,0,0,192,14,3,19,210,7,0,219,3889,309,33,45,4279,90,15,106,4378,108,4,4491,1282,103,10,16,1413,17,3,23,1440,89,0,1521,10,0,0,11,19,0,0,0,20,0,5,22,5183,415,40,65,5707,113,22,129,5837,192,10,6042,812,84,5,3,902,26,4,26,929,37,0,972,1355,80,4,12,1449,16,0,13,1462,26,3,1491,22,5,6,0,31,0,3,3,32,0,0,29,14,0,0,8,24,0,0,0,24,0,0,22,2201,170,15,21,2402,36,10,44,2445,68,3,2516,22,3,0,0,23,0,0,0,28,0,0,29,64,3,0,0,67,6,0,7,67,3,0,71,87,4,0,0,86,6,0,4,96,5,0,98,2284,168,15,21,2492,41,12,56,2541,72,3,2619,615,51,5,15
CED219,6443,256,10,6707,165,31,9,5,214,36,0,38,252,18,4,271,287,36,3,8,332,19,6,25,357,17,0,371,457,66,8,11,549,53,4,57,604,33,4,644,5748,845,82,125,6796,215,32,249,7045,287,14,7352,2901,621,44,79,3649,149,29,170,3827,751,17,4593,18,8,0,11,38,4,0,4,42,7,66,114,8670,1475,129,212,10485,360,62,427,10915,1050,97,12059,1270,173,13,13,1467,35,4,39,1509,96,5,1608,1501,242,24,22,1781,39,7,51,1836,76,5,1918,46,12,16,4,77,3,0,3,76,4,0,84,26,4,0,31,65,6,0,8,74,3,4,80,2846,432,45,64,3388,80,20,100,3493,181,9,3689,82,16,0,4,105,28,0,30,133,19,0,157,127,11,0,4,146,14,0,16,162,9,0,173,212,26,0,7,247,43,6,51,295,31,0,329,3055,462,48,71,3638,132,23,154,3785,215,11,4014,1236,290,11,30
CED220,4979,189,8,5176,60,18,0,0,75,13,0,13,90,10,0,100,144,13,4,4,166,15,3,20,179,4,0,186,203,27,4,6,239,26,3,30,271,19,0,292,4496,506,45,66,5114,119,21,140,5253,202,8,5466,1253,195,28,32,1509,51,9,57,1570,357,0,1920,8,4,0,7,16,0,0,0,16,3,15,37,5750,701,75,107,6639,172,25,199,6842,563,21,7420,920,121,11,4,1054,33,6,39,1088,50,0,1142,1318,146,14,14,1492,24,5,29,1516,48,0,1566,23,4,5,0,40,0,0,0,40,3,0,38,11,0,0,15,21,0,0,0,21,0,3,31,2266,276,29,33,2606,57,13,67,2666,107,6,2775,37,4,0,3,41,15,0,11,55,4,0,63,65,8,0,3,68,3,5,8,83,0,0,81,98,9,0,3,111,21,9,24,138,6,0,147,2370,288,29,37,2720,70,15,90,2807,106,6,2918,512,81,9,13
CED221,4260,188,6,4461,26,8,3,0,33,8,0,8,45,6,0,52,84,13,0,0,101,9,0,12,110,13,3,124,111,21,3,0,134,20,0,18,154,20,3,177,3615,552,100,69,4338,62,21,74,4416,205,13,4634,994,115,33,38,1174,44,3,48,1221,179,5,1405,7,3,0,0,14,0,0,0,14,4,10,30,4620,666,129,112,5523,100,26,122,5651,385,28,6067,833,95,23,11,961,8,0,10,968,61,6,1031,1318,177,23,12,1537,13,0,15,1550,59,8,1613,29,6,13,0,50,3,0,3,55,0,0,55,18,0,0,14,40,0,0,0,39,3,0,44,2204,284,55,40,2584,26,4,22,2613,118,10,2743,15,5,0,0,15,9,0,9,22,6,0,28,38,7,0,0,41,0,0,0,41,0,0,41,48,10,0,3,59,10,0,10,69,6,0,72,2255,295,55,42,2642,31,4,30,2675,128,10,2816,398,64,19,9
CED222,5279,179,10,5464,72,8,0,9,84,17,0,17,101,8,3,110,153,14,0,0,169,16,7,17,189,10,0,204,229,20,0,6,256,33,7,37,291,24,3,313,4787,511,67,69,5424,115,26,146,5571,196,8,5776,1556,219,23,48,1839,67,15,86,1925,273,5,2200,9,4,0,6,21,0,0,0,21,0,25,47,6349,724,90,128,7293,181,42,229,7517,469,40,8028,1032,132,3,7,1177,21,3,26,1206,55,0,1259,1491,174,9,11,1681,17,0,21,1698,40,0,1740,26,6,18,3,49,0,0,0,55,4,0,53,20,3,0,14,41,0,0,0,42,3,0,47,2570,311,28,38,2948,41,6,49,2997,105,4,3108,46,6,0,0,50,15,0,15,66,5,0,70,68,3,0,0,79,7,4,12,89,3,0,89,118,13,0,0,127,20,4,24,149,12,0,161,2686,320,31,43,3076,65,8,68,3151,116,4,3267,657,121,11,29
CED223,5353,138,9,5494,53,0,0,0,56,4,0,8,59,0,0,59,136,12,0,0,149,10,0,16,162,9,0,167,190,14,0,0,203,16,3,22,221,9,0,229,4847,507,41,70,5464,93,15,108,5569,145,9,5724,1235,110,13,22,1383,30,8,44,1423,102,0,1530,8,0,0,11,10,0,0,0,10,0,13,27,6089,620,59,96,6863,123,21,145,7011,244,21,7280,886,100,14,8,1005,10,7,14,1019,44,0,1063,1717,137,7,15,1879,21,4,27,1905,34,3,1941,32,4,9,0,42,0,0,0,44,3,0,44,18,0,0,14,35,0,0,0,35,3,0,39,2654,243,29,34,2961,33,12,42,3006,82,3,3089,27,3,0,0,29,4,0,7,39,0,0,39,51,0,0,0,49,7,0,7,59,3,0,62,73,4,0,0,85,11,0,11,93,3,0,99,2731,250,29,36,3042,44,7,54,3103,85,3,3189,545,52,4,10
CED224,4611,145,8,4766,35,10,0,0,47,15,0,15,60,4,0,64,112,10,0,0,117,12,3,12,131,3,0,131,144,18,0,3,164,23,3,28,194,10,0,197,4252,376,36,40,4704,81,19,96,4805,155,8,4966,1321,125,23,5,1470,40,15,61,1528,135,4,1670,3,0,0,4,14,0,0,0,14,5,9,25,5580,503,55,49,6190,121,33,158,6353,287,24,6659,1049,118,12,3,1178,23,8,31,1206,72,0,1286,1630,151,10,14,1797,22,4,24,1827,49,0,1875,43,4,6,0,54,0,0,0,54,0,0,54,18,0,3,10,34,0,0,0,34,0,0,40,2741,273,32,27,3068,43,15,54,3120,119,4,3250,31,6,0,0,36,6,0,6,42,5,0,40,67,4,0,0,77,10,0,9,84,3,0,87,95,7,0,0,104,16,0,17,123,7,0,131,2838,280,32,30,3176,52,15,66,3246,130,4,3376,706,72,7,13
CED225,6333,211,12,6555,67,7,4,0,81,22,0,17,102,7,0,108,198,19,0,3,227,7,3,11,234,4,3,242,268,26,5,7,307,25,3,27,342,7,3,352,5737,629,99,81,6547,104,20,125,6674,225,9,6902,1902,212,41,46,2196,43,10,55,2248,193,13,2458,18,3,0,7,23,0,0,0,23,0,15,39,7655,843,143,132,8766,154,25,177,8945,419,34,9404,1196,121,15,8,1340,28,5,32,1378,71,0,1450,2083,202,26,17,2325,24,7,26,2353,73,0,2425,45,9,13,3,66,0,0,0,70,8,0,77,24,3,0,13,35,0,0,0,35,7,0,40,3349,340,45,34,3771,53,14,61,3835,155,7,3994,35,4,3,0,42,6,0,6,43,5,0,54,90,16,0,3,113,0,0,3,114,0,3,118,126,22,3,3,155,9,0,7,160,10,3,168,3470,362,48,43,3924,58,9,70,3993,167,4,4166,897,113,17,26
CED226,8156,357,15,8534,257,46,10,8,320,53,4,53,380,19,0,395,440,59,3,9,511,48,11,60,569,17,0,587,699,100,14,21,835,99,12,114,948,37,0,986,7522,1003,105,145,8778,277,47,328,9104,395,15,9520,3548,648,67,111,4377,225,55,284,4656,632,12,5306,26,5,0,18,55,0,0,0,53,3,51,112,11099,1663,167,282,13210,504,102,609,13817,1032,88,14940,1555,204,20,12,1791,64,4,70,1857,99,3,1962,1776,285,22,13,2098,49,7,52,2148,78,4,2237,56,5,7,0,74,3,0,3,73,3,0,79,28,4,0,33,68,0,0,0,69,0,3,74,3410,503,46,64,4027,114,14,129,4155,191,6,4355,89,22,3,3,112,33,3,35,146,11,0,158,170,31,0,6,204,25,5,31,238,4,0,244,255,47,7,6,314,58,11,70,382,17,0,404,3663,549,50,68,4340,175,27,195,4533,208,6,4754,1274,219,27,47
CED227,3923,149,10,4079,24,0,0,0,31,14,3,22,50,8,0,58,62,8,0,0,67,14,3,25,89,6,0,96,83,12,0,0,100,35,13,45,140,10,0,157,3462,362,77,68,3965,74,23,100,4064,160,10,4228,1050,135,27,37,1246,55,12,69,1314,252,9,1574,12,3,3,3,21,0,0,0,17,0,17,38,4517,497,100,114,5234,130,35,167,5402,414,33,5842,744,71,9,3,828,12,0,15,843,34,0,878,1336,105,21,17,1488,22,8,26,1512,63,7,1581,30,4,15,4,49,0,0,0,45,4,0,50,13,0,0,19,35,0,0,0,35,0,3,38,2120,184,43,43,2399,35,6,38,2436,103,4,2547,13,3,3,0,20,12,0,12,31,7,0,37,40,3,0,0,41,8,0,11,50,9,0,56,57,5,3,0,59,20,0,19,79,9,0,93,2179,189,47,43,2460,51,9,57,2514,115,4,2639,432,48,7,15
CED228,4244,165,7,4414,57,24,0,5,78,25,6,26,108,4,0,112,136,29,0,5,177,20,11,31,201,6,0,215,193,52,0,11,256,43,16,56,311,16,0,327,3790,473,55,63,4387,128,40,167,4556,175,5,4739,1348,240,23,53,1672,90,12,97,1770,304,7,2087,5,5,0,7,14,0,0,0,21,0,29,46,5143,715,81,127,6078,222,50,270,6342,482,45,6870,844,92,9,10,958,26,12,42,999,58,3,1054,1253,150,13,10,1419,28,5,31,1450,42,7,1501,28,4,7,0,40,3,0,3,41,0,0,43,13,3,0,20,38,0,0,0,35,4,4,47,2143,244,33,36,2451,56,21,74,2529,101,8,2643,20,12,0,0,33,20,3,21,59,3,0,58,70,18,0,4,89,10,11,16,105,14,0,120,87,31,0,4,124,28,12,37,158,19,0,175,2228,272,33,36,2573,82,33,115,2691,121,8,2816,607,116,16,25
CED229,8221,270,20,8505,123,13,3,0,141,15,0,17,157,17,0,176,239,27,3,4,276,23,5,23,300,14,0,309,364,39,8,5,413,37,4,41,458,30,0,484,7459,787,118,127,8486,149,39,192,8676,300,20,8995,2716,361,57,84,3218,95,16,109,3324,445,4,3775,30,4,0,15,46,3,0,3,52,3,26,79,10202,1151,174,220,11747,243,55,297,12050,746,53,12851,1510,140,16,14,1681,34,3,36,1717,89,0,1808,2415,260,28,25,2725,32,5,34,2763,60,5,2821,81,7,13,4,111,0,0,0,111,0,0,112,14,5,0,25,46,0,0,0,54,4,7,63,4026,413,63,67,4561,67,13,79,4642,151,10,4803,73,12,0,0,80,6,0,6,89,11,0,98,108,14,0,5,126,9,7,8,139,12,0,153,180,23,3,5,208,14,7,21,228,24,0,251,4205,432,65,68,4770,77,17,92,4865,172,10,5051,1073,165,22,29
CED230,5177,241,10,5434,51,11,0,0,66,9,0,9,71,10,0,82,142,27,3,0,169,20,4,22,195,8,0,200,195,32,4,3,235,25,4,32,265,13,0,283,4604,573,95,64,5339,79,25,109,5442,261,14,5717,1752,250,63,63,2133,59,23,76,2210,254,3,2471,19,0,0,7,28,0,0,0,24,0,21,46,6371,828,154,137,7490,138,46,183,7681,520,36,8231,860,96,10,7,979,12,3,20,997,58,0,1054,1707,188,18,9,1931,29,8,36,1970,71,3,2036,51,15,14,0,81,0,0,0,81,8,0,84,14,6,0,30,48,0,0,0,49,0,0,52,2634,312,46,49,3037,43,12,52,3092,141,3,3234,32,3,0,0,36,8,0,12,49,7,0,53,66,14,0,0,79,5,0,5,87,4,0,94,100,16,3,0,118,18,0,17,132,10,0,144,2730,325,50,49,3151,56,17,73,3225,147,7,3377,697,93,14,18
CED231,2593,103,7,2706,30,6,0,0,40,8,0,10,52,4,0,54,60,9,0,0,70,6,9,14,87,16,0,99,88,17,0,3,111,21,7,28,139,16,0,155,2272,301,36,37,2649,64,18,86,2729,122,7,2861,655,168,10,30,869,48,11,64,924,194,0,1122,6,3,0,7,10,3,0,3,12,6,9,33,2931,474,50,69,3523,116,34,150,3671,323,21,4015,483,57,4,3,546,16,4,22,566,32,5,611,538,68,3,6,611,12,0,11,628,18,0,651,11,3,3,0,17,0,0,0,17,0,0,19,5,0,0,13,22,0,0,0,22,0,0,22,1033,129,15,26,1196,29,5,32,1229,56,4,1293,17,3,0,0,18,8,0,7,24,3,0,24,33,3,0,4,37,3,3,5,39,5,0,45,43,7,0,4,59,8,3,13,69,6,0,74,1073,134,15,26,1254,36,11,46,1302,63,6,1370,211,71,5,9
CED232,3312,110,0,3422,40,3,0,0,45,7,0,7,52,4,0,53,84,10,0,0,99,4,3,9,104,0,0,106,124,13,0,0,143,14,3,18,159,4,0,162,2945,370,40,49,3401,56,9,69,3468,113,0,3581,813,128,4,33,975,19,10,32,1008,103,0,1111,3,0,0,12,16,0,0,0,16,0,3,19,3760,498,38,95,4391,78,22,101,4488,219,7,4716,537,76,0,0,615,21,5,30,643,33,0,678,869,95,3,9,976,13,4,18,997,33,3,1033,15,6,3,0,23,0,0,0,24,3,0,23,9,4,0,9,20,0,0,0,21,3,0,24,1429,179,5,15,1635,36,10,45,1686,70,3,1762,11,3,0,0,13,7,0,7,23,3,0,21,36,4,0,0,41,0,0,0,47,0,0,43,48,7,0,0,60,4,0,6,67,4,0,69,1484,187,6,15,1696,41,9,55,1749,72,3,1826,325,59,5,11
CED233,4315,149,9,4471,51,3,0,3,60,3,0,3,63,0,0,68,155,11,4,3,174,18,7,23,196,3,0,202,204,18,4,7,233,28,7,32,259,3,0,266,3926,420,37,70,4448,98,26,126,4578,158,9,4741,1357,151,8,21,1543,49,6,54,1597,144,0,1741,14,0,0,8,23,0,0,0,23,0,6,32,5295,576,48,97,6014,146,29,183,6197,295,14,6512,776,115,5,8,907,25,0,29,936,58,0,994,1573,153,9,13,1750,24,11,32,1778,45,0,1824,37,6,0,0,40,0,0,0,45,4,0,47,16,5,0,13,36,0,0,0,38,0,0,41,2401,278,25,33,2734,43,13,56,2798,108,0,2909,29,0,0,0,34,9,0,9,36,0,0,39,71,3,0,0,77,11,3,15,88,3,0,89,96,7,0,0,110,19,3,20,128,4,0,130,2499,283,25,36,2842,59,16,76,2919,120,3,3040,666,74,6,16
